file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes
Mozart - Rondo.csv,333333.0,180.00018000018,9852,256080,0.038472352389878166,0.0,52,557472,4629
Mozart - Sonatina n21 3mov.csv,461538.0,130.00013000013,1992,55006,0.03621423117478093,0.0,32,118460,1053
Mozart - Sonatina n22 4mov.csv,545454.0,110.00011000011,1752,52960,0.03308157099697885,0.0,31,147184,845
Mozart - Sonatina n3 1mov.csv,857142.0,70.00007000007,1024,32032,0.03196803196803197,0.0,34,70976,522
Mozart - Sonatina n3 2mov.csv,545454.0,110.00011000011,2602,79456,0.03274768425291986,0.0,28,216320,1417
Mozart - Sonatina n3 3mov.csv,461538.0,130.00013000013,2862,60928,0.0469734768907563,0.0,30,146432,1615
Mozart - Symphony n22 K162 1mov.csv,400936.170212766,149.6497558904691,9350,64800,0.14429012345679013,13729.724732131142,44,517680,6696
Mozart - Symphony n22 K162 3mov.csv,240000.0,250.0,7958,41520,0.19166666666666668,0.0,48,332160,6354
Mozart - Symphony n25 K183 1mov.csv,397755.62171687506,150.8463909096133,23706,570624,0.04154399394347241,8888.222556453045,59,5687616,13082
Mozart - Symphony n25 K183 2mov.csv,1506979.6766761583,39.814737337624805,3810,94464,0.040332825203252036,38849.11011380684,54,828072,2582
Mozart - Symphony n25 K183 3mov.csv,476570.09865760955,125.89963190935912,6094,221088,0.02756368504848748,14769.317688498502,49,2366496,4076
Mozart - Symphony n25 K183 4mov.csv,301900.4860836301,198.74098507870326,15088,521856,0.028912190336031394,16849.813950319534,58,5197056,9827
Mozart - Symphony n28 K200 1mov.csv,417931.58238025923,143.56416822648353,14328,172800,0.08291666666666667,31892.081187873096,56,1551352,8760
Mozart - Symphony n28 K200 2mov.csv,1667071.0226812474,35.99126802858015,4762,44160,0.10783514492753624,20123.140358816763,50,349913,2265
Mozart - Symphony n28 K200 3mov.csv,469286.6246164952,127.85363326524057,5482,119760,0.0457748830995324,47003.691826844035,50,1073992,3502
Mozart - Symphony n28 K200 4mov.csv,240440.2742692169,249.54222075466032,13798,250560,0.05506864623243934,21540.756953198586,46,2251172,7439
Mozart - Symphony n29 K201 1mov.csv,380812.8206470293,157.55772060944676,16116,136320,0.11822183098591549,23126.278939427615,57,1083606,11004
Mozart - Symphony n29 K201 2mov.csv,1483204.4695340502,40.45295253111598,7182,35850,0.2003347280334728,91499.95529551634,51,286180,4486
Mozart - Symphony n29 K201 4mov.csv,372620.8438151281,161.0215880187539,8130,180576,0.04502259436469963,6096.337615000456,58,1430928,5086
Mozart - Symphony n30 K202 1mov.csv,400479.86781720637,149.8202651909239,15300,414048,0.036952237421748205,15976.501133737669,57,4077016,10320
Mozart - Symphony n30 K202 2mov.csv,1122993.2392770434,53.42863866092959,3642,101184,0.0359938330170778,40900.60365702577,50,596352,2360
Mozart - Symphony n30 K202 3mov.csv,519834.4867781975,115.42135338473751,7194,234432,0.030686936936936936,60741.77996283998,51,2314848,4761
Mozart - Symphony n30 K202 4mov.csv,336619.5214598838,178.24278205787428,9714,293568,0.03308943754087639,12860.635683991015,51,2879040,6103
Mozart - Symphony n31 K297 1mov Paris.csv,347588.7880042842,172.61776579301076,13940,286464,0.048662310098302054,5738.227139602622,60,4130144,8991
Mozart - Symphony n31 K297 2mov Paris.csv,1179783.7569282136,50.85677747947739,2958,71928,0.04112445779112446,15899.287532950953,58,709374,1489
Mozart - Symphony n31 K297 3mov Paris.csv,222908.5319049526,269.16870111361993,7440,235008,0.03165849673202614,8977.024120242751,54,3039552,4586
Mozart - Symphony n33 K319 1mov.csv,358657.05646986846,167.2907277792281,8125,269136,0.03018919802627668,7341.980248823302,57,2403840,4624
Mozart - Symphony n33 K319 2mov.csv,1531869.169997896,39.167835723257234,2328,47424,0.04908906882591093,91717.61932238976,57,465336,1264
Mozart - Symphony n33 K319 3mov.csv,458618.8296296296,130.82759826598195,2344,94176,0.024889568467550117,19095.30127466123,51,834498,1339
Mozart - Symphony n33 K319 4mov.csv,354649.4329780693,169.18115305068108,9710,259104,0.03747529949363962,9365.175494610578,57,2515308,5960
Mozart - Symphony n34 K338 1mov.csv,396023.6406286584,151.50610681916467,22214,204864,0.10843291159012808,21081.19957622934,60,3278208,12452
Mozart - Symphony n34 K338 2mov.csv,1240733.8610531483,48.358477094411974,6180,33984,0.1818502824858757,110035.64779170207,57,340128,3031
Mozart - Symphony n34 K338 3mov.csv,474284.10308053065,126.50645385390949,22826,64080,0.356210986267166,16879.841551935424,58,1025496,12121
Mozart - Symphony n35 K385 1mov Haffner.csv,434783.0,137.99987580011177,21222,392400,0.05408256880733945,0.0,63,4708800,14260
Mozart - Symphony n35 K385 2mov Haffner.csv,1421614.145122979,42.20554515853498,12100,169500,0.07138643067846608,175727.9946753034,51,1497750,8129
Mozart - Symphony n35 K385 3mov Haffner.csv,477821.6205753679,125.56987255568538,6832,219310,0.03115225023938717,23142.68963095743,40,2388940,4773
Mozart - Symphony n35 K385 4mov Haffner.csv,396336.40288739174,151.38654830312768,20206,253870,0.07959191712293694,21134.8686796015,60,3299880,14363
Mozart - Symphony n36 K425 1mov Linz.csv,395098.4085221414,151.8609002360423,17850,371904,0.04799625709860609,276037.9444149856,60,4440744,12371
Mozart - Symphony n36 K425 2mov Linz.csv,1423200.618240038,42.15849770652669,8362,152412,0.05486444636905231,55699.68246703469,58,1917324,5481
Mozart - Symphony n36 K425 3mov Linz.csv,462571.0900994508,129.70979225506778,3326,105696,0.03146760520738722,12134.652490690465,45,1243344,1923
Mozart - Symphony n36 K425 4mov Linz.csv,375914.3470940137,159.6108274765964,25102,559488,0.044866020361473344,10086.854048361762,59,6680960,16482
Mozart - Symphony n37 K444 1mov.csv,1675280.9303054032,35.8148886641132,1216,14400,0.08444444444444445,52908.4069468274,41,114773,666
Mozart - Symphony n38 K504 1mov Prague.csv,453580.31411554146,132.28087316134287,33498,195480,0.17136279926335174,272694.0923037115,66,2337699,24560
Mozart - Symphony n38 K504 2mov Prague.csv,1009063.4595315743,59.46107693549135,13380,74100,0.1805668016194332,65722.59982872182,61,738898,10382
Mozart - Symphony n38 K504 3mov Prague.csv,318339.3987607185,188.4780841880628,15754,84360,0.18674727358937884,19821.64413867001,62,1006823,11861
Mozart - Symphony n39 K543 1mov.csv,518619.14991966385,115.69183283975194,32218,629952,0.05114357919333536,330576.3976639366,65,8666136,21341
Mozart - Symphony n39 K543 2mov.csv,1259021.4746073831,47.65605766868319,4829,91584,0.05272755066387142,25502.167818178423,63,1066680,2521
Mozart - Symphony n39 K543 3mov.csv,447020.62997435656,134.22199329691318,5218,130896,0.03986370859308153,11548.799652270394,48,1657248,3528
Mozart - Symphony n39 K543 4mov.csv,455120.19005882123,131.83330757584145,25558,355968,0.07179858863718087,3122.494328878778,65,4238352,17237
Mozart - Symphony n4 K019 1mov.csv,428606.6572948328,139.98849289624263,13136,74760,0.17570893525949705,577.4059261002465,50,523080,6727
Mozart - Symphony n4 K19 3mov.csv,500000.0,120.0,6714,26568,0.252710027100271,0.0,45,159408,3416
Mozart - Symphony n40 K550 1mov.csv,286753.2687293859,209.23911439915634,25398,769728,0.032996071339486156,10615.548383662357,66,7674048,17461
Mozart - Symphony n40 K550 2mov.csv,1280419.917118025,46.859627219051916,7868,179520,0.04382798573975045,31615.388834512265,65,1782720,5477
Mozart - Symphony n40 K550 3mov.csv,442091.04864481004,135.71864932331147,8346,307488,0.02714252263502966,14690.126908407216,63,3034848,5889
Mozart - Symphony n40 K550 4mov.csv,220005.47548087552,272.72048510999736,22524,834048,0.02700563996316759,7193.717250803173,65,8310528,14488
Mozart - Symphony n41 K551 1mov Jupiter.csv,400510.15192403796,149.80893670675243,33974,208680,0.16280429365535748,8731.020720218004,63,2491740,24716
Mozart - Symphony n41 K551 2mov Jupiter.csv,1505285.8648937203,39.85953857623998,10226,36600,0.27939890710382514,48422.87612779584,66,362080,7107
Mozart - Symphony n41 K551 3mov Jupiter.csv,417764.8534301548,143.62146434137804,5136,43680,0.11758241758241758,20713.380067327656,60,515821,3297
Mozart - Symphony n41 K551 4mov Jupiter.csv,449914.1797682072,133.35876640054244,34716,560669,0.0619188861877507,69671.73448167485,65,6681209,25280
Mozart - Symphony n5 K022.csv,657386.8202155145,91.27046383486953,15832,126112,0.12553920324790663,324544.07954454067,58,1233312,11401
Mozart - Vesperae solemnes de confessore Vespers K339 1 Dixit Dominus.csv,430990.31974195683,139.21426364268063,11824,47520,0.24882154882154883,30451.04699326328,55,718752,8772
Mozart - Viennese Sonatinas K439b n2 1mov.csv,461538.0,130.00013000013,1992,55006,0.03621423117478093,0.0,32,118460,1053
Mozart - Viennese Sonatinas K439b n2 2mov.csv,545454.0,110.00011000011,1752,52960,0.03308157099697885,0.0,31,147184,845
Mozart - Viennese Sonatinas K439b n2 3mov.csv,1000000.0,60.0,1146,33568,0.03413965681601525,0.0,35,73280,629
Mozart - Viennese Sonatinas K439b n2 4mov.csv,428571.0,140.00014000014,3644,94816,0.0384323320958488,0.0,38,192704,1979
Mozart - Viennese Sonatinas K439b n6 1mov.csv,428571.0,140.00014000014,4388,144032,0.03046545212175072,0.0,43,316480,2272
Mozart - Viennese Sonatinas K439b n6 2mov.csv,500000.0,120.0,1998,73504,0.027182194166303873,0.0,37,202304,1230
Mussorgski - The complete piano version of -Pictures at an exhibition-.csv,500000.0,120.0,17108,495232,0.034545425174463684,0.0,92,495232,2958
Pachelbel - Fantasy.csv,1408546.8975945017,42.59709073405169,677,155648,0.004349557976973684,166402.14477506772,36,1089536,64
Pachelbel - Magnificat No.2 08.csv,576973.8207033185,103.99085339237976,740,50688,0.014599116161616162,901.0348480336162,33,147087,116
Pachelbel - Werde Munter Mein Gemute.csv,714196.1630546956,84.01053254525115,2776,47337,0.05864334452964911,45714.989502009754,36,206721,676
Paderewski - Menuet ├á lantique Opus.14 No.1.csv,470828.304518664,127.43498940943886,4878,101496,0.04806100733033814,86167.91664601938,65,304454,2652
Paganini - Capriccio n01.csv,651010.2748221906,92.16444397346524,2482,7612,0.3260641093011035,81544.89351668714,45,64768,296
Paganini - Capriccio n02.csv,634246.2369582144,94.60048243684406,1470,86115,0.01707019682982059,90238.84919315948,43,876480,78
Paganini - Capriccio n05.csv,424876.0084811103,141.21767010214126,2562,58576,0.04373804971319312,97240.00790860066,49,116848,362
Paganini - Capriccio n07.csv,764368.6558139535,78.49615436691053,2574,43528,0.05913435030325308,36517.73718723312,51,78664,896
Paganini - Capriccio n08.csv,555555.0,108.000108000108,2634,51600,0.05104651162790698,0.0,49,86928,1249
Paganini - Capriccio n09.csv,667041.5478723404,89.94941947976366,2244,42976,0.05221518987341772,20693.216879062464,43,85216,848
Paganini - Capriccio n10.csv,406174.8732925106,147.71962508077266,2092,44880,0.04661319073083779,30768.302683799466,42,79584,388
Paganini - Capriccio n12.csv,545454.0,110.00011000011,2060,50176,0.04105548469387755,0.0,39,50176,909
Paganini - Capriccio n13.csv,457799.7749373434,131.06166338376178,1940,50560,0.038370253164556965,60234.371974849935,35,100864,646
Paganini - Capriccio n16.csv,377082.6915041783,159.1162929294387,1428,35664,0.04004037685060565,9844.896248927702,37,70224,162
Paganini - Capriccio n17.csv,700633.0965586369,85.63683373609874,2980,52936,0.05629439322956022,105962.90216740796,39,88624,1507
Paganini - Capriccio n19.csv,388274.6963580518,154.5297712232845,2194,69072,0.031763956451239285,103455.79212088992,39,137040,591
Paganini - Capriccio n20.csv,437956.0,137.00006393336318,1246,81960,0.015202537823328453,0.0,40,81960,16
Paganini - Capriccio n23.csv,910261.6164705883,65.91511595604963,1678,21982,0.07633518333181694,37600.083367516956,42,33742,785
Paganini - Capriccio n24.csv,651405.8353866317,92.10847791129771,3400,49560,0.06860371267150928,181804.90188622137,45,98310,1912
Paganini - Concerto for Violin  n1 op6 1mov.csv,546539.2277013753,109.78168987493709,19560,286440,0.0682865521575199,164956.19821729814,78,2862912,10744
Paganini - La Campanella.csv,526465.2503217236,113.9676359709096,11956,229920,0.052000695894224076,69267.79529597671,73,4366550,7843
Paganini - Last Variations.csv,800760.5316455696,74.92876787608337,3119,130708,0.02386234966490192,42261.59152820516,42,640528,1310
Paganini - Moto Perpetuo.csv,392827.8320139988,152.73866847057272,11957,278800,0.04288737446197991,4239.5414538747655,68,3529560,7197
Paganini - Sonata Concertata for Violin and Guitar.csv,444609.0667622547,134.9500144856104,11124,184800,0.0601948051948052,126501.83858324551,49,544652,7329
Paganini - Violin Concert n2.csv,633960.8665979912,94.64306578097879,2940,17427,0.16870373558271648,91483.08537586562,43,193181,166
Paganini - Witches Dance.csv,1052632.0,56.99997720000912,9868,97189,0.10153412423216619,0.0,64,97189,7107
Paradisi - Toccata per clavicembalo.csv,665695.4232608696,90.13130915951555,2622,108000,0.024277777777777777,166320.5110120505,44,1699767,1158
Peterson-Berger - Entry into the Summer Grove.csv,571428.0,105.000105000105,5242,216240,0.02424158342582316,0.0,62,1363447,1892
Peterson-Berger - Gratulation.csv,509969.8475609756,117.65401481472094,1640,230400,0.007118055555555555,25993.944448977847,57,689760,440
Peterson-Berger - Lawn tennis.csv,763774.4300899428,78.55722532231715,1812,85440,0.021207865168539324,54312.66742615071,59,425280,358
Peterson-Berger - Summersong.csv,500000.0,120.0,2500,136320,0.018339201877934273,0.0,45,697320,697
Poulenc - Alerte - Mouvments Perp├⌐tuels III.csv,500000.0,120.0,3476,68437,0.05079123865745138,0.0,39,68437,205
Poulenc - Caprice en ut majeur dapres la Finale du Bal Masque.csv,242655.10793024022,247.26452499507704,2994,227148,0.013180833641502456,104252.71578274212,76,788289,555
Poulenc - From -chansons villegeoiges- Le retour du sergeant.csv,434782.0,138.00019320027047,2130,89383,0.02383003479408836,0.0,57,89383,816
Poulenc - Gloria.csv,815158.5217466584,73.60531528448806,28766,184440,0.15596399913250922,257391.48251707215,74,3969482,7835
Poulenc - Hymne 2nd mvt of his Trois Pieces.csv,956456.3308705429,62.73156239698835,1544,51360,0.030062305295950154,21636.23612085176,72,101160,973
Poulenc - Les Soir├⌐es de Nazelles II.csv,500000.0,120.0,1092,90041,0.012127808442820492,0.0,65,90041,108
Poulenc - Pastorale- Trois Pi├¿ces I.csv,500000.0,120.0,1126,109321,0.01029994237154801,0.0,53,109321,30
Poulenc - Toccata.csv,500000.0,120.0,3758,63790,0.058912055181062864,0.0,69,63790,392
Poulenc - Tr├¿s mod├⌐r├⌐ - Mouvments Perp├⌐tuels II.csv,500000.0,120.0,950,54868,0.017314281548443538,0.0,38,54868,34
Pridhan - The Russian Fantasia.csv,444339.46854271356,135.03189396337027,4772,79248,0.06021603068847163,43537.83178358249,64,234672,3027
Prokofiev - Piano Concerto No.1.csv,457519.499696516,131.14195141365445,48670,373024,0.13047417860512997,257062.64763538566,98,13051466,34043
Prokofiev - Piano Sonata No.3 in A minor Op.28.csv,408641.09548364155,146.82811068962073,11013,241441,0.04561362817417092,134896.59895083986,78,478242,7511
Prokofiev - Toccata Op.11.csv,444834.3976781003,134.8816555400879,9418,116483,0.08085300000858495,13505.16326411221,82,229892,6823
Prokofiev - Tocccata for Piano.csv,428571.0,140.00014000014,4688,86782,0.05402041898089466,0.0,82,173564,2821
Raff - Romance.csv,605879.0357718337,99.0296683950544,2830,52560,0.053843226788432265,55126.09831344304,61,151776,1683
Ravel - Alborada del Gracioso.csv,488475.6566906767,122.83109542548713,4390,381620,0.011503589958597557,156782.49972271133,78,763220,1066
Ravel - Chansons 2 Trois Beaux Oiseaux du Paradis.csv,919952.6760937878,65.22074619616966,858,158720,0.005405745967741935,164850.8193773332,33,1111040,541
Ravel - Cinq Melodies Populaires Greaques No.1.csv,796290.6786661614,75.34936877636682,2116,12819,0.16506747796239957,312471.1006393286,38,75369,1120
Ravel - Cinq Melodies Populaires Greaques No.2.csv,964611.8976697061,62.201181786112144,648,6840,0.09473684210526316,410330.942572382,27,37560,321
Ravel - Cinq Melodies Populaires Greaques No.3.csv,716414.8668032787,83.75035580672208,690,7510,0.09187749667110519,498540.79291047575,34,40420,366
Ravel - Cinq Melodies Populaires Greaques No.4.csv,1052144.604103802,57.0263818927313,986,13924,0.07081298477449009,413683.6608734222,28,79654,509
Ravel - Cinq Melodies Populaires Greaques No.5.csv,715309.8615702479,83.87973271931135,1272,13924,0.09135305946567078,335644.57293267397,26,66634,815
Ravel - DAnne jouant de lespinette.csv,1000000.0,60.0,972,44420,0.021882035119315624,0.0,35,151874,377
Ravel - Histoires Naturelles No.1 Le Paon.csv,1244059.1630701325,48.229217533296335,3178,102429,0.031026369485204385,164557.46322605456,69,301095,1045
Ravel - Jeux dEau.csv,600000.0,100.0,3941,133433,0.02953542227185179,0.0,74,133433,172
Ravel - Jeuxdeau suite.csv,500000.0,120.0,4231,147840,0.028618777056277057,0.0,75,147840,163
Ravel - Pavane Pour Une Infante D├⌐funte.csv,606260.0070582877,98.96743856012164,3602,53360,0.06750374812593703,35013.81066210783,50,96328,297
Ravel - Toccato for piano.csv,444444.0,135.000135000135,4130,121440,0.03400856389986825,0.0,61,485755,1059
Resch - Heimliche Liebe Gavotte.csv,517241.0,116.00008506672904,5258,190944,0.027536869448634156,0.0,56,381888,3463
Rimsky-Korsakov - Aria of Sadko.csv,1001121.5445969126,59.93278271137213,1154,26148,0.04413339452348172,231074.4255373596,29,78180,420
Rimsky-Korsakov - Six variations on Bach No.1.csv,407564.8782862707,147.21582549577892,1902,74281,0.025605471116436237,35871.936942105036,52,222478,338
Rimsky-Korsakov - Six variations on Bach No.3.csv,450344.60191292875,133.23130719262093,2346,86401,0.02715246351315378,40866.465271447414,46,258957,330
Rossini - I Gondolieri.csv,833333.0,72.00002880001152,6854,57406,0.11939518517228165,0.0,71,334460,4247
Rossini - La Danza.csv,263157.0,228.00077520263568,2913,681985,0.004271354941824234,0.0,51,3409925,882
Saint-Saens - Le Carnaval des Animaux 1886 1. Introduction et Marche du Lion.csv,606206.5640014342,98.97616351092174,10422,32173,0.3239362198116433,172140.13553917976,73,546752,5953
Saint-Saens - Le Carnaval des Animaux 1886 2. Poules et Coqs.csv,448734.2689450223,133.70942259671958,774,17293,0.04475799456427456,113814.97299221365,33,276320,127
Saint-Saens - Le Carnaval des Animaux 1886 3. Hemiones Animaux rapides.csv,285672.61318051576,210.0306337803763,1748,13933,0.1254575468312639,33959.39758375564,66,236480,789
Saint-Saens - Le Carnaval des Animaux 1886 4. Tortues.csv,1374877.1426052458,43.64026293018908,3976,11053,0.3597213426219126,325211.3804340281,54,187520,2293
Saint-Saens - Le Carnaval des Animaux 1886 5. LEl├⌐phant.csv,991180.3052404106,60.533890436258226,1418,9553,0.14843504658222548,252522.44146458738,62,161900,716
Saint-Saens - Le Carnaval des Animaux 1886 6. Kangourous.csv,792472.7896809768,75.71237874823943,576,9133,0.06306799518230592,878205.0018931358,43,155000,248
Saint-Saens - Le Carnaval des Animaux 1886 7. Aquarium.csv,869247.5248199588,69.02521811888666,5496,19213,0.2860563160360173,176327.75741893236,53,326060,2144
Saint-Saens - Le Carnaval des Animaux 1886 8. Personnages ├á longues oreilles.csv,448898.2936046512,133.6605660008201,90,9733,0.009246892016849893,187409.73452105344,7,164960,15
Sarasate - Miramar Zortzico Op. 42.csv,705882.0,85.00004250002125,3684,39840,0.09246987951807228,0.0,62,39840,2843
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.1. Pr├⌐ambule.csv,500000.0,120.0,427,84480,0.005054450757575758,0.0,58,253440,140
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.2. Coquecigrue.csv,456678.2658788774,131.38352420720085,335,52224,0.006414675245098039,63516.46426135136,54,104448,105
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.3. Chasse.csv,529468.5990338164,113.32116788321169,204,70145,0.002908261458407584,45645.30829096077,48,140290,67
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.4. Fanfaronnade.csv,428571.0,140.00014000014,199,34816,0.0057157628676470585,0.0,37,69632,69
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.5. Pour sortir.csv,500000.0,120.0,464,106497,0.004356930242166446,0.0,30,319491,254
Satie - Danse de travers No 1.csv,500000.0,120.0,437,129024,0.003386966765873016,0.0,38,1505280,6
Satie - Gnossi├¿nne No.1.csv,1191825.362241888,50.342946123530005,1676,155520,0.010776748971193415,390767.58050878136,23,466560,1124
Satie - Gnossi├¿nne No.2.csv,1220022.8226857889,49.179407863792655,372,136192,0.002731437969924812,73106.0268562189,33,408576,116
Satie - Gnossi├¿nne No.3.csv,1346373.1272141708,44.56416931326323,600,221184,0.002712673611111111,114799.55688722647,31,884736,195
Satie - Gnossi├¿nne No.4.csv,1213238.8503937009,49.45440049214527,564,202752,0.002781723484848485,67940.14740881263,41,405504,65
Satie - Gnossi├¿nne No.5.csv,2559058.8791055204,23.44611938783217,704,87040,0.008088235294117648,300213.1534784177,44,261120,149
Satie - Gnossi├¿nne No.6.csv,957032.6549835707,62.69378551250168,451,91136,0.004948648174157303,137217.16964109032,44,182272,144
Satie - Gymnopedie No.1.csv,659340.0,91.000091000091,447,112320,0.0039797008547008544,0.0,33,349924,195
Satie - Gymnopedie No.3.csv,500000.0,120.0,325,117120,0.002774931693989071,0.0,26,117120,18
Satie - La Diva de lEmpire.csv,621608.4783095438,96.5237799895671,1312,93122,0.014089044479285238,107617.47443609091,50,371708,371
Satie - Le Piccadilly.csv,714286.0,83.99996640001343,1998,33124,0.060318802077043834,0.0,46,87844,284
Satie - Ogive No.1.csv,928232.503133393,64.63897762409815,540,18431,0.02929846454343226,11296.15383275638,39,54526,289
Satie - Ogive No.2.csv,560106.1307550644,107.12255536127692,519,30721,0.01689398131571238,15134.114127901361,35,91584,238
Satie - Ogive No.3.csv,1092846.431088083,54.90249891767641,466,18431,0.025283489772665618,17897.79593470085,32,54910,193
Satie - Ogive No.4.csv,621651.5629496403,96.51709024153224,536,29183,0.018366857416989343,10833.144781439032,35,86782,232
Satie - Sarabande No.1.csv,896628.6245750365,66.91733718454218,1009,74640,0.013518220793140407,31506.302773742693,43,223920,549
Satie - Sarabande No.2.csv,878621.7380352645,68.28877252020804,973,68880,0.014126016260162601,34054.46976374774,48,206400,531
Satie - Sarabande No.3.csv,762723.6699779249,78.66544905016065,884,72000,0.012277777777777778,18007.158032941454,51,278640,278
Scarlatti - K001.csv,500000.0,120.0,801,59904,0.01337139423076923,0.0,40,59904,274
Scarlatti - K002.csv,500000.0,120.0,627,66048,0.009493095930232558,0.0,35,66048,167
Scarlatti - K003.csv,500000.0,120.0,647,73728,0.008775499131944444,0.0,45,73728,190
Scarlatti - K004.csv,500000.0,120.0,932,79872,0.011668669871794872,0.0,42,79872,319
Scarlatti - K005.csv,500000.0,120.0,882,84480,0.01044034090909091,0.0,36,84480,237
Scarlatti - K006.csv,500000.0,120.0,907,75264,0.01205091411564626,0.0,45,75264,365
Scarlatti - K007.csv,500000.0,120.0,1558,118272,0.013173024891774892,0.0,46,118272,601
Scarlatti - K008.csv,500000.0,120.0,515,81408,0.0063261595911949684,0.0,36,81408,213
Scarlatti - K009.csv,500000.0,120.0,860,78336,0.010978349673202614,0.0,42,78336,291
Scarlatti - K009_2.csv,500000.0,120.0,1698,88476,0.01919164519191645,0.0,42,88476,54
Scarlatti - K010.csv,500000.0,120.0,760,64512,0.011780753968253968,0.0,36,64512,226
Scarlatti - K011.csv,500000.0,120.0,529,64512,0.008200024801587302,0.0,37,64512,158
Scarlatti - K012.csv,500000.0,120.0,1239,95232,0.013010332661290322,0.0,39,95232,471
Scarlatti - K013.csv,500000.0,120.0,1434,101376,0.014145359848484848,0.0,39,101376,529
Scarlatti - K014.csv,500000.0,120.0,808,81408,0.009925314465408805,0.0,40,81408,187
Scarlatti - K015.csv,500000.0,120.0,1047,82944,0.012622974537037037,0.0,37,82944,405
Scarlatti - K016.csv,500000.0,120.0,1465,164352,0.008913794781931465,0.0,41,164352,223
Scarlatti - K017.csv,500000.0,120.0,1057,95232,0.011099210349462365,0.0,39,95232,368
Scarlatti - K018.csv,500000.0,120.0,1363,99840,0.013651842948717949,0.0,44,99840,396
Scarlatti - K019.csv,500000.0,120.0,1091,102912,0.010601290422885571,0.0,40,102912,416
Scarlatti - K020.csv,500000.0,120.0,1104,87552,0.012609649122807017,0.0,33,87552,505
Scarlatti - K021.csv,500000.0,120.0,1602,133632,0.011988146551724138,0.0,40,133632,530
Scarlatti - K022.csv,500000.0,120.0,905,78336,0.01155279820261438,0.0,46,78336,297
Scarlatti - K023.csv,500000.0,120.0,1759,138240,0.012724247685185186,0.0,40,138240,561
Scarlatti - K024.csv,500000.0,120.0,1776,127488,0.013930722891566265,0.0,47,127488,720
Scarlatti - K025.csv,500000.0,120.0,1130,89088,0.012684087643678161,0.0,41,89088,412
Scarlatti - K026.csv,500000.0,120.0,1339,113664,0.011780335022522523,0.0,44,113664,462
Scarlatti - K027.csv,500000.0,120.0,941,84480,0.01113873106060606,0.0,42,84480,212
Scarlatti - K028.csv,500000.0,120.0,1081,93696,0.011537312158469945,0.0,41,93696,305
Scarlatti - K029.csv,500000.0,120.0,1844,139776,0.01319253663003663,0.0,40,139776,612
Scarlatti - K030.csv,500000.0,120.0,1586,196608,0.008066813151041666,0.0,47,196608,691
Scarlatti - K031.csv,500000.0,120.0,1221,102912,0.011864505597014926,0.0,47,102912,364
Scarlatti - K032.csv,500000.0,120.0,220,32256,0.006820436507936508,0.0,32,32256,96
Scarlatti - K033.csv,500000.0,120.0,1383,95232,0.014522429435483871,0.0,41,95232,570
Scarlatti - K034.csv,500000.0,120.0,227,35328,0.006425498188405797,0.0,34,35328,71
Scarlatti - K035.csv,500000.0,120.0,755,69120,0.010923032407407407,0.0,39,69120,154
Scarlatti - K036.csv,500000.0,120.0,781,72192,0.010818373226950355,0.0,37,72192,269
Scarlatti - K037.csv,500000.0,120.0,1167,95232,0.012254284274193549,0.0,43,95232,391
Scarlatti - K038.csv,500000.0,120.0,602,58368,0.010313870614035088,0.0,36,58368,137
Scarlatti - K039.csv,500000.0,120.0,1034,90624,0.011409781073446328,0.0,37,90624,321
Scarlatti - K040.csv,500000.0,120.0,303,38400,0.007890625,0.0,29,38400,120
Scarlatti - K041.csv,500000.0,120.0,1674,248832,0.006727430555555556,0.0,44,248832,684
Scarlatti - K042.csv,500000.0,120.0,255,33792,0.007546164772727273,0.0,27,33792,84
Scarlatti - K043.csv,500000.0,120.0,851,75264,0.01130686649659864,0.0,40,75264,275
Scarlatti - K044.csv,500000.0,120.0,1417,115200,0.012300347222222223,0.0,38,115200,371
Scarlatti - K045.csv,500000.0,120.0,918,79872,0.011493389423076924,0.0,40,79872,249
Scarlatti - K046.csv,500000.0,120.0,1512,130560,0.011580882352941177,0.0,46,130560,415
Scarlatti - K047.csv,500000.0,120.0,1394,119808,0.01163528311965812,0.0,43,119808,556
Scarlatti - K048.csv,500000.0,120.0,1272,92160,0.013802083333333333,0.0,44,92160,448
Scarlatti - K049.csv,500000.0,120.0,1652,127488,0.012958082329317269,0.0,48,127488,483
Scarlatti - K050.csv,500000.0,120.0,1514,110592,0.013689959490740741,0.0,43,110592,503
Scarlatti - K051.csv,500000.0,120.0,1085,90624,0.011972545903954803,0.0,42,90624,366
Scarlatti - K052.csv,500000.0,120.0,1184,142848,0.008288530465949821,0.0,44,142848,688
Scarlatti - K053.csv,500000.0,120.0,951,82944,0.01146556712962963,0.0,43,82944,169
Scarlatti - K054.csv,500000.0,120.0,1217,121344,0.010029338080168777,0.0,48,121344,524
Scarlatti - K055.csv,500000.0,120.0,1192,86016,0.013857886904761904,0.0,43,86016,348
Scarlatti - K056.csv,500000.0,120.0,1192,115200,0.010347222222222223,0.0,45,115200,471
