tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
54612,note_on,,,,,7,0,1,,,0,78,23,,
54620,note_on,,,,,8,0,1,,,0,70,15,,
54640,note_off,,,,,20,0,1,,,0,85,64,,
54655,note_on,,,,,15,0,1,,,0,87,25,,
54687,note_on,,,,,0,0,1,,,0,85,30,,
54687,note_off,,,,,32,0,1,,,0,87,64,,
54693,note_off,,,,,6,0,1,,,0,82,64,,
54703,note_off,,,,,10,0,1,,,0,78,64,,
54703,control_change,,,,,0,0,1,,,0,,,64,127
54723,note_off,,,,,20,0,1,,,0,85,64,,
54724,note_off,,,,,1,0,1,,,0,70,64,,
54734,note_on,,,,,10,0,1,,,0,87,25,,
54768,note_off,,,,,34,0,1,,,0,87,64,,
54772,note_on,,,,,4,0,1,,,0,85,27,,
54809,note_off,,,,,37,0,1,,,0,85,64,,
54824,note_on,,,,,15,0,1,,,0,87,22,,
54854,note_on,,,,,30,0,1,,,0,85,34,,
54857,note_off,,,,,3,0,1,,,0,87,64,,
54889,note_off,,,,,32,0,1,,,0,85,64,,
54896,note_on,,,,,7,0,1,,,0,87,34,,
54928,note_off,,,,,32,0,1,,,0,87,64,,
54933,note_on,,,,,5,0,1,,,0,85,32,,
54950,control_change,,,,,17,0,1,,,0,,,64,0
54965,note_off,,,,,15,0,1,,,0,85,64,,
54972,note_on,,,,,7,0,1,,,0,87,38,,
55000,note_off,,,,,28,0,1,,,0,87,64,,
55001,note_on,,,,,1,0,1,,,0,85,46,,
55035,note_off,,,,,34,0,1,,,0,85,64,,
55048,note_on,,,,,13,0,1,,,0,87,36,,
55065,control_change,,,,,17,0,1,,,0,,,64,127
55092,note_on,,,,,27,0,1,,,0,85,18,,
55093,note_off,,,,,1,0,1,,,0,87,64,,
55139,note_off,,,,,46,0,1,,,0,85,64,,
55162,note_on,,,,,23,0,1,,,0,84,28,,
55212,note_off,,,,,50,0,1,,,0,84,64,,
55263,note_on,,,,,51,0,1,,,0,85,40,,
55294,note_off,,,,,31,0,1,,,0,85,64,,
55353,note_on,,,,,59,0,1,,,0,42,19,,
55413,note_on,,,,,60,0,1,,,0,94,32,,
55420,note_on,,,,,7,0,1,,,0,82,21,,
55453,note_off,,,,,33,0,1,,,0,42,64,,
55484,note_off,,,,,31,0,1,,,0,82,64,,
55494,note_on,,,,,10,0,1,,,0,49,23,,
55516,note_off,,,,,22,0,1,,,0,94,64,,
55541,note_off,,,,,25,0,1,,,0,49,64,,
55588,note_on,,,,,47,0,1,,,0,53,46,,
55624,note_off,,,,,36,0,1,,,0,53,64,,
55682,note_on,,,,,58,0,1,,,0,59,34,,
55714,note_off,,,,,32,0,1,,,0,59,64,,
55754,note_on,,,,,40,0,1,,,0,94,44,,
55756,note_on,,,,,2,0,1,,,0,82,38,,
55757,note_on,,,,,1,0,1,,,0,61,43,,
55791,note_off,,,,,34,0,1,,,0,61,64,,
55838,note_on,,,,,47,0,1,,,0,65,25,,
55869,note_off,,,,,31,0,1,,,0,94,64,,
55876,note_off,,,,,7,0,1,,,0,65,64,,
55901,note_on,,,,,25,0,1,,,0,71,54,,
55925,note_off,,,,,24,0,1,,,0,82,64,,
55943,note_off,,,,,18,0,1,,,0,71,64,,
55975,note_on,,,,,32,0,1,,,0,65,37,,
56016,note_off,,,,,41,0,1,,,0,65,64,,
56035,note_on,,,,,19,0,1,,,0,61,36,,
56038,note_on,,,,,3,0,1,,,0,89,69,,
56039,note_on,,,,,1,0,1,,,0,77,58,,
56063,note_off,,,,,24,0,1,,,0,77,64,,
56065,note_off,,,,,2,0,1,,,0,61,64,,
56093,note_off,,,,,28,0,1,,,0,89,64,,
56102,note_on,,,,,9,0,1,,,0,59,36,,
56161,note_off,,,,,59,0,1,,,0,59,64,,
56194,note_on,,,,,33,0,1,,,0,53,63,,
56200,note_on,,,,,6,0,1,,,0,94,73,,
56209,note_on,,,,,9,0,1,,,0,82,43,,
56224,note_off,,,,,15,0,1,,,0,53,64,,
56248,note_off,,,,,24,0,1,,,0,82,64,,
56258,note_on,,,,,10,0,1,,,0,49,40,,
56293,note_off,,,,,35,0,1,,,0,49,64,,
56305,note_off,,,,,12,0,1,,,0,94,64,,
56340,note_on,,,,,35,0,1,,,0,42,49,,
56343,note_on,,,,,3,0,1,,,0,93,70,,
56347,note_on,,,,,4,0,1,,,0,81,60,,
56403,note_off,,,,,56,0,1,,,0,42,64,,
56415,note_on,,,,,12,0,1,,,0,49,39,,
56447,note_off,,,,,32,0,1,,,0,81,64,,
56453,note_off,,,,,6,0,1,,,0,49,64,,
56457,note_off,,,,,4,0,1,,,0,93,64,,
56472,note_on,,,,,15,0,1,,,0,53,70,,
56495,note_off,,,,,23,0,1,,,0,53,64,,
56533,note_on,,,,,38,0,1,,,0,93,73,,
56542,note_on,,,,,9,0,1,,,0,59,36,,
56547,note_on,,,,,5,0,1,,,0,81,30,,
56554,note_off,,,,,7,0,1,,,0,93,64,,
56568,note_off,,,,,14,0,1,,,0,59,64,,
56579,note_on,,,,,11,0,1,,,0,93,78,,
56593,note_on,,,,,14,0,1,,,0,61,57,,
56622,note_off,,,,,29,0,1,,,0,61,64,,
56632,note_off,,,,,10,0,1,,,0,81,64,,
56648,note_on,,,,,16,0,1,,,0,65,34,,
56663,note_off,,,,,15,0,1,,,0,93,64,,
56684,note_off,,,,,21,0,1,,,0,65,64,,
56714,note_on,,,,,30,0,1,,,0,92,71,,
56717,note_on,,,,,0,0,1,,,0,71,64,,
56717,note_on,,,,,3,0,1,,,0,80,75,,
56735,note_off,,,,,18,0,1,,,0,92,64,,
56750,note_off,,,,,15,0,1,,,0,80,64,,
56752,note_off,,,,,2,0,1,,,0,71,64,,
56795,note_on,,,,,43,0,1,,,0,65,35,,
56826,note_off,,,,,31,0,1,,,0,65,64,,
56844,note_on,,,,,18,0,1,,,0,89,61,,
56844,note_on,,,,,0,0,1,,,0,77,62,,
56851,note_on,,,,,7,0,1,,,0,61,20,,
56867,note_off,,,,,0,0,1,,,0,89,64,,
56867,note_off,,,,,16,0,1,,,0,77,64,,
56882,note_off,,,,,15,0,1,,,0,61,64,,
56917,note_on,,,,,35,0,1,,,0,59,22,,
56953,note_off,,,,,36,0,1,,,0,59,64,,
56969,note_on,,,,,16,0,1,,,0,73,62,,
56972,note_on,,,,,3,0,1,,,0,85,64,,
56983,note_on,,,,,11,0,1,,,0,53,49,,
56995,note_off,,,,,12,0,1,,,0,73,64,,
57011,note_off,,,,,16,0,1,,,0,53,64,,
57027,note_off,,,,,16,0,1,,,0,85,64,,
57034,note_on,,,,,7,0,1,,,0,49,42,,
57064,note_off,,,,,30,0,1,,,0,49,64,,
57104,note_on,,,,,40,0,1,,,0,92,68,,
57108,note_on,,,,,4,0,1,,,0,80,52,,
57109,control_change,,,,,1,0,1,,,0,,,64,0
57121,note_on,,,,,12,0,1,,,0,42,50,,
57186,note_on,,,,,65,0,1,,,0,49,49,,
57193,note_off,,,,,7,0,1,,,0,42,64,,
57224,control_change,,,,,31,0,1,,,0,,,64,127
57251,note_off,,,,,27,0,1,,,0,92,64,,
57252,note_off,,,,,1,0,1,,,0,49,64,,
57254,note_on,,,,,2,0,1,,,0,52,58,,
57264,note_off,,,,,10,0,1,,,0,80,64,,
57282,note_off,,,,,18,0,1,,,0,52,64,,
57328,note_on,,,,,46,0,1,,,0,58,33,,
57351,note_on,,,,,23,0,1,,,0,92,68,,
57354,note_on,,,,,3,0,1,,,0,80,59,,
57370,note_off,,,,,16,0,1,,,0,92,64,,
57373,note_off,,,,,3,0,1,,,0,58,64,,
57376,note_off,,,,,3,0,1,,,0,80,64,,
57402,note_on,,,,,26,0,1,,,0,92,48,,
57407,note_on,,,,,5,0,1,,,0,80,62,,
57416,note_on,,,,,9,0,1,,,0,61,38,,
57459,note_off,,,,,43,0,1,,,0,61,64,,
57478,note_off,,,,,19,0,1,,,0,80,64,,
57483,note_on,,,,,5,0,1,,,0,64,30,,
57487,note_off,,,,,4,0,1,,,0,92,64,,
57518,note_off,,,,,31,0,1,,,0,64,64,,
57533,note_on,,,,,15,0,1,,,0,70,43,,
57538,note_on,,,,,5,0,1,,,0,91,73,,
57544,note_on,,,,,6,0,1,,,0,79,75,,
57561,note_off,,,,,17,0,1,,,0,91,64,,
57571,note_off,,,,,10,0,1,,,0,79,64,,
57576,note_off,,,,,5,0,1,,,0,70,64,,
57615,note_on,,,,,39,0,1,,,0,64,26,,
57650,note_off,,,,,35,0,1,,,0,64,64,,
57665,note_on,,,,,15,0,1,,,0,61,49,,
57678,note_on,,,,,13,0,1,,,0,88,81,,
57681,note_on,,,,,3,0,1,,,0,76,56,,
57692,note_off,,,,,11,0,1,,,0,61,64,,
57711,note_off,,,,,19,0,1,,,0,88,64,,
57716,note_off,,,,,5,0,1,,,0,76,64,,
57728,note_on,,,,,12,0,1,,,0,58,46,,
57759,note_off,,,,,31,0,1,,,0,58,64,,
57799,note_on,,,,,40,0,1,,,0,52,55,,
57804,note_on,,,,,5,0,1,,,0,73,78,,
57806,note_on,,,,,2,0,1,,,0,85,80,,
57828,note_off,,,,,22,0,1,,,0,52,64,,
57847,note_on,,,,,19,0,1,,,0,49,46,,
57868,note_off,,,,,21,0,1,,,0,73,64,,
57880,note_off,,,,,12,0,1,,,0,85,64,,
57885,note_off,,,,,5,0,1,,,0,49,64,,
57922,note_on,,,,,37,0,1,,,0,42,42,,
57931,note_on,,,,,9,0,1,,,0,84,92,,
57933,note_on,,,,,2,0,1,,,0,72,74,,
57974,note_off,,,,,41,0,1,,,0,72,64,,
57984,note_off,,,,,10,0,1,,,0,42,64,,
57987,note_on,,,,,3,0,1,,,0,49,45,,
58031,note_off,,,,,44,0,1,,,0,49,64,,
58052,note_on,,,,,21,0,1,,,0,85,88,,
58056,note_on,,,,,4,0,1,,,0,73,70,,
58058,note_on,,,,,2,0,1,,,0,52,45,,
58067,note_off,,,,,9,0,1,,,0,84,64,,
58083,note_off,,,,,16,0,1,,,0,52,64,,
58101,note_on,,,,,18,0,1,,,0,58,38,,
58114,note_off,,,,,13,0,1,,,0,73,64,,
58142,note_off,,,,,28,0,1,,,0,58,64,,
58166,note_on,,,,,24,0,1,,,0,61,55,,
58179,note_on,,,,,13,0,1,,,0,87,84,,
58180,note_on,,,,,1,0,1,,,0,75,75,,
58230,note_off,,,,,50,0,1,,,0,61,64,,
58235,note_on,,,,,5,0,1,,,0,64,45,,
58236,note_off,,,,,1,0,1,,,0,75,64,,
58246,note_off,,,,,10,0,1,,,0,85,64,,
58265,note_off,,,,,19,0,1,,,0,64,64,,
58274,note_off,,,,,9,0,1,,,0,87,64,,
58289,note_on,,,,,15,0,1,,,0,70,52,,
58300,note_on,,,,,11,0,1,,,0,88,94,,
58304,note_on,,,,,4,0,1,,,0,76,71,,
58324,note_off,,,,,20,0,1,,,0,76,64,,
58328,note_off,,,,,4,0,1,,,0,70,64,,
58347,note_off,,,,,19,0,1,,,0,88,64,,
58355,note_on,,,,,8,0,1,,,0,64,48,,
58389,note_off,,,,,34,0,1,,,0,64,64,,
58401,note_on,,,,,12,0,1,,,0,61,58,,
58416,note_on,,,,,15,0,1,,,0,90,87,,
58418,note_on,,,,,2,0,1,,,0,78,77,,
58424,note_off,,,,,6,0,1,,,0,61,64,,
58465,note_on,,,,,41,0,1,,,0,58,48,,
58480,note_off,,,,,15,0,1,,,0,78,64,,
58500,note_off,,,,,20,0,1,,,0,58,64,,
58523,note_on,,,,,23,0,1,,,0,52,67,,
58541,note_on,,,,,18,0,1,,,0,91,73,,
58542,note_off,,,,,1,0,1,,,0,90,64,,
58542,note_on,,,,,0,0,1,,,0,79,81,,
58549,note_off,,,,,7,0,1,,,0,52,64,,
58572,note_off,,,,,23,0,1,,,0,79,64,,
58573,note_on,,,,,1,0,1,,,0,49,52,,
58622,note_off,,,,,49,0,1,,,0,49,64,,
58623,note_off,,,,,1,0,1,,,0,91,64,,
58653,control_change,,,,,30,0,1,,,0,,,64,0
58665,note_on,,,,,12,0,1,,,0,42,39,,
58672,note_on,,,,,7,0,1,,,0,94,52,,
58674,note_on,,,,,2,0,1,,,0,82,58,,
58733,note_off,,,,,59,0,1,,,0,42,64,,
58738,note_on,,,,,5,0,1,,,0,49,48,,
58753,note_off,,,,,15,0,1,,,0,94,64,,
58753,control_change,,,,,0,0,1,,,0,,,64,127
58754,note_off,,,,,1,0,1,,,0,82,64,,
58769,note_off,,,,,15,0,1,,,0,49,64,,
58795,note_on,,,,,26,0,1,,,0,53,51,,
58822,note_off,,,,,27,0,1,,,0,53,64,,
58867,note_on,,,,,45,0,1,,,0,59,44,,
58897,note_off,,,,,30,0,1,,,0,59,64,,
58936,note_on,,,,,39,0,1,,,0,61,46,,
58955,note_on,,,,,19,0,1,,,0,94,64,,
58958,note_on,,,,,3,0,1,,,0,82,53,,
58974,note_off,,,,,16,0,1,,,0,61,64,,
59019,note_on,,,,,45,0,1,,,0,65,40,,
59051,note_off,,,,,32,0,1,,,0,65,64,,
59091,note_off,,,,,40,0,1,,,0,94,64,,
59100,note_on,,,,,9,0,1,,,0,71,62,,
59126,note_off,,,,,26,0,1,,,0,82,64,,
59165,note_off,,,,,39,0,1,,,0,71,64,,
59181,note_on,,,,,16,0,1,,,0,65,38,,
59213,note_off,,,,,32,0,1,,,0,65,64,,
59234,note_on,,,,,21,0,1,,,0,61,37,,
59234,note_on,,,,,0,0,1,,,0,89,77,,
59235,note_on,,,,,1,0,1,,,0,77,68,,
59257,note_off,,,,,22,0,1,,,0,77,64,,
59264,note_off,,,,,7,0,1,,,0,61,64,,
59285,note_off,,,,,21,0,1,,,0,89,64,,
59302,note_on,,,,,17,0,1,,,0,59,39,,
59352,note_off,,,,,50,0,1,,,0,59,64,,
59388,note_on,,,,,36,0,1,,,0,82,47,,
59388,note_on,,,,,0,0,1,,,0,53,66,,
59389,note_on,,,,,1,0,1,,,0,94,58,,
59413,note_off,,,,,24,0,1,,,0,53,64,,
59447,note_on,,,,,34,0,1,,,0,49,40,,
59472,note_off,,,,,25,0,1,,,0,94,64,,
59480,note_off,,,,,8,0,1,,,0,49,64,,
59500,note_off,,,,,20,0,1,,,0,82,64,,
59540,note_on,,,,,40,0,1,,,0,42,44,,
59542,note_on,,,,,2,0,1,,,0,93,67,,
59544,note_on,,,,,2,0,1,,,0,81,67,,
59597,note_off,,,,,53,0,1,,,0,42,64,,
59605,note_on,,,,,8,0,1,,,0,49,42,,
59637,note_off,,,,,32,0,1,,,0,81,64,,
59641,note_off,,,,,4,0,1,,,0,49,64,,
59655,note_off,,,,,14,0,1,,,0,93,64,,
59660,note_on,,,,,5,0,1,,,0,53,67,,
59684,note_off,,,,,24,0,1,,,0,53,64,,
59728,note_on,,,,,44,0,1,,,0,59,49,,
59736,note_on,,,,,8,0,1,,,0,93,74,,
59750,note_on,,,,,14,0,1,,,0,81,33,,
59753,note_off,,,,,3,0,1,,,0,59,64,,
59757,note_off,,,,,4,0,1,,,0,93,64,,
59783,note_on,,,,,26,0,1,,,0,93,80,,
59791,note_on,,,,,8,0,1,,,0,61,49,,
59820,note_off,,,,,29,0,1,,,0,61,64,,
59832,note_off,,,,,12,0,1,,,0,81,64,,
59845,note_on,,,,,0,0,1,,,0,65,45,,
59845,note_off,,,,,13,0,1,,,0,93,64,,
59875,note_off,,,,,30,0,1,,,0,65,64,,
59911,note_on,,,,,36,0,1,,,0,92,70,,
59913,note_on,,,,,2,0,1,,,0,80,76,,
59914,note_on,,,,,1,0,1,,,0,71,67,,
59933,note_off,,,,,19,0,1,,,0,92,64,,
59942,note_off,,,,,9,0,1,,,0,71,64,,
59954,note_off,,,,,12,0,1,,,0,80,64,,
59972,note_on,,,,,18,0,1,,,0,65,44,,
60004,note_off,,,,,32,0,1,,,0,65,64,,
60020,note_on,,,,,16,0,1,,,0,61,41,,
60049,note_off,,,,,29,0,1,,,0,61,64,,
60050,note_on,,,,,1,0,1,,,0,89,64,,
60052,note_on,,,,,2,0,1,,,0,77,57,,
60073,note_off,,,,,21,0,1,,,0,89,64,,
60076,note_off,,,,,3,0,1,,,0,77,64,,
60092,note_on,,,,,16,0,1,,,0,59,34,,
60128,note_off,,,,,36,0,1,,,0,59,64,,
60158,note_on,,,,,30,0,1,,,0,53,60,,
60169,note_on,,,,,11,0,1,,,0,73,64,,
60170,note_on,,,,,1,0,1,,,0,85,65,,
60184,note_off,,,,,14,0,1,,,0,53,64,,
60193,note_off,,,,,9,0,1,,,0,73,64,,
60213,note_on,,,,,20,0,1,,,0,49,44,,
60230,note_off,,,,,17,0,1,,,0,85,64,,
60248,note_off,,,,,18,0,1,,,0,49,64,,
60322,note_on,,,,,74,0,1,,,0,42,33,,
60338,note_on,,,,,0,0,1,,,0,92,52,,
60338,note_on,,,,,16,0,1,,,0,80,51,,
60343,control_change,,,,,5,0,1,,,0,,,64,0
60407,note_on,,,,,64,0,1,,,0,49,45,,
60413,note_off,,,,,6,0,1,,,0,42,64,,
60435,control_change,,,,,22,0,1,,,0,,,64,127
60472,note_off,,,,,37,0,1,,,0,92,64,,
60479,note_off,,,,,0,0,1,,,0,80,64,,
60479,note_off,,,,,7,0,1,,,0,49,64,,
60480,note_on,,,,,1,0,1,,,0,52,54,,
60508,note_off,,,,,28,0,1,,,0,52,64,,
60545,note_on,,,,,37,0,1,,,0,58,34,,
60558,note_on,,,,,13,0,1,,,0,80,56,,
60566,note_on,,,,,8,0,1,,,0,92,35,,
60590,note_off,,,,,24,0,1,,,0,58,64,,
60626,note_on,,,,,36,0,1,,,0,61,44,,
60665,note_off,,,,,39,0,1,,,0,61,64,,
60675,note_off,,,,,10,0,1,,,0,80,64,,
60691,note_off,,,,,16,0,1,,,0,92,64,,
60702,note_on,,,,,11,0,1,,,0,64,18,,
60732,note_off,,,,,30,0,1,,,0,64,64,,
60758,note_on,,,,,26,0,1,,,0,79,61,,
60760,note_on,,,,,2,0,1,,,0,91,38,,
60763,note_on,,,,,3,0,1,,,0,70,40,,
60790,note_off,,,,,27,0,1,,,0,79,64,,
60795,note_off,,,,,5,0,1,,,0,91,64,,
60796,note_off,,,,,1,0,1,,,0,70,64,,
60838,note_on,,,,,42,0,1,,,0,64,18,,
60868,note_off,,,,,30,0,1,,,0,64,64,,
60885,note_on,,,,,17,0,1,,,0,61,43,,
60893,note_on,,,,,8,0,1,,,0,88,61,,
60899,note_on,,,,,6,0,1,,,0,76,35,,
60915,note_off,,,,,16,0,1,,,0,61,64,,
60921,note_off,,,,,6,0,1,,,0,88,64,,
60942,note_off,,,,,21,0,1,,,0,76,64,,
60954,note_on,,,,,12,0,1,,,0,58,22,,
60992,note_off,,,,,38,0,1,,,0,58,64,,
61020,note_on,,,,,28,0,1,,,0,85,66,,
61021,note_on,,,,,1,0,1,,,0,73,57,,
61028,note_on,,,,,7,0,1,,,0,52,29,,
61059,note_off,,,,,31,0,1,,,0,52,64,,
61073,note_on,,,,,14,0,1,,,0,49,29,,
61084,note_off,,,,,11,0,1,,,0,73,64,,
61097,note_off,,,,,13,0,1,,,0,85,64,,
61109,note_off,,,,,12,0,1,,,0,49,64,,
61142,note_on,,,,,33,0,1,,,0,42,40,,
61151,note_on,,,,,9,0,1,,,0,84,74,,
61154,note_on,,,,,3,0,1,,,0,72,54,,
61189,note_off,,,,,35,0,1,,,0,72,64,,
61206,note_off,,,,,17,0,1,,,0,42,64,,
61218,note_on,,,,,12,0,1,,,0,49,44,,
61259,note_off,,,,,41,0,1,,,0,49,64,,
61274,note_on,,,,,15,0,1,,,0,85,77,,
61276,note_on,,,,,2,0,1,,,0,73,60,,
61287,note_off,,,,,11,0,1,,,0,84,64,,
61299,note_on,,,,,12,0,1,,,0,52,15,,
61324,note_off,,,,,25,0,1,,,0,73,64,,
61325,note_off,,,,,1,0,1,,,0,52,64,,
61326,note_on,,,,,1,0,1,,,0,58,43,,
61375,note_off,,,,,49,0,1,,,0,58,64,,
61394,note_on,,,,,19,0,1,,,0,87,75,,
61399,note_on,,,,,5,0,1,,,0,75,62,,
61400,note_on,,,,,1,0,1,,,0,61,52,,
61408,note_off,,,,,8,0,1,,,0,85,64,,
61435,note_off,,,,,27,0,1,,,0,61,64,,
61460,note_off,,,,,25,0,1,,,0,75,64,,
61476,note_on,,,,,16,0,1,,,0,64,30,,
61477,note_off,,,,,1,0,1,,,0,87,64,,
61508,note_off,,,,,31,0,1,,,0,64,64,,
61518,note_on,,,,,10,0,1,,,0,88,79,,
61519,note_on,,,,,1,0,1,,,0,76,64,,
61523,note_on,,,,,4,0,1,,,0,70,48,,
61542,note_off,,,,,19,0,1,,,0,76,64,,
61563,note_off,,,,,21,0,1,,,0,70,64,,
61567,note_off,,,,,4,0,1,,,0,88,64,,
61596,note_on,,,,,29,0,1,,,0,64,28,,
61627,note_off,,,,,31,0,1,,,0,64,64,,
61640,note_on,,,,,13,0,1,,,0,61,52,,
61654,note_on,,,,,14,0,1,,,0,78,64,,
61655,note_on,,,,,1,0,1,,,0,90,66,,
61666,note_off,,,,,11,0,1,,,0,61,64,,
61718,note_on,,,,,52,0,1,,,0,58,30,,
61742,note_off,,,,,24,0,1,,,0,78,64,,
61749,note_off,,,,,7,0,1,,,0,58,64,,
61791,note_on,,,,,42,0,1,,,0,52,45,,
61812,note_on,,,,,21,0,1,,,0,91,66,,
61812,note_on,,,,,0,0,1,,,0,79,74,,
61817,note_off,,,,,5,0,1,,,0,90,64,,
61824,note_off,,,,,7,0,1,,,0,52,64,,
61854,note_on,,,,,30,0,1,,,0,49,12,,
61904,note_off,,,,,50,0,1,,,0,49,64,,
61926,note_on,,,,,22,0,1,,,0,42,53,,
61928,note_off,,,,,2,0,1,,,0,91,64,,
61951,note_off,,,,,23,0,1,,,0,79,64,,
61988,note_off,,,,,37,0,1,,,0,42,64,,
61990,note_on,,,,,2,0,1,,,0,49,44,,
62050,note_on,,,,,60,0,1,,,0,73,74,,
62053,note_on,,,,,3,0,1,,,0,85,71,,
62064,note_off,,,,,11,0,1,,,0,49,64,,
62074,note_on,,,,,10,0,1,,,0,52,43,,
62099,note_off,,,,,25,0,1,,,0,52,64,,
62108,note_off,,,,,9,0,1,,,0,73,64,,
62111,note_on,,,,,3,0,1,,,0,58,44,,
62127,note_off,,,,,16,0,1,,,0,85,64,,
62165,note_off,,,,,38,0,1,,,0,58,64,,
62169,note_on,,,,,4,0,1,,,0,87,79,,
62172,note_on,,,,,3,0,1,,,0,75,71,,
62177,note_on,,,,,5,0,1,,,0,61,62,,
62243,note_on,,,,,66,0,1,,,0,64,47,,
62249,note_off,,,,,6,0,1,,,0,75,64,,
62252,note_off,,,,,3,0,1,,,0,61,64,,
62254,note_off,,,,,2,0,1,,,0,87,64,,
62270,note_off,,,,,16,0,1,,,0,64,64,,
62291,note_on,,,,,21,0,1,,,0,70,57,,
62296,note_on,,,,,5,0,1,,,0,88,86,,
62299,note_on,,,,,3,0,1,,,0,76,73,,
62326,note_off,,,,,27,0,1,,,0,76,64,,
62338,note_off,,,,,12,0,1,,,0,70,64,,
62354,note_off,,,,,16,0,1,,,0,88,64,,
62359,note_on,,,,,5,0,1,,,0,64,50,,
62389,note_off,,,,,30,0,1,,,0,64,64,,
62404,note_on,,,,,15,0,1,,,0,61,51,,
62411,note_on,,,,,7,0,1,,,0,90,79,,
62413,note_on,,,,,2,0,1,,,0,78,64,,
62431,note_off,,,,,18,0,1,,,0,61,64,,
62461,note_on,,,,,30,0,1,,,0,58,52,,
62485,note_off,,,,,24,0,1,,,0,78,64,,
62493,note_off,,,,,8,0,1,,,0,58,64,,
62518,note_on,,,,,25,0,1,,,0,52,58,,
62536,note_on,,,,,18,0,1,,,0,79,74,,
62538,note_on,,,,,2,0,1,,,0,91,80,,
62550,note_off,,,,,12,0,1,,,0,52,64,,
62551,note_off,,,,,1,0,1,,,0,90,64,,
62566,note_on,,,,,15,0,1,,,0,49,23,,
62601,control_change,,,,,35,0,1,,,0,,,64,0
62602,note_off,,,,,1,0,1,,,0,49,64,,
62639,note_on,,,,,37,0,1,,,0,42,53,,
62670,note_off,,,,,31,0,1,,,0,91,64,,
62686,control_change,,,,,16,0,1,,,0,,,64,127
62689,note_off,,,,,3,0,1,,,0,42,64,,
62697,note_off,,,,,8,0,1,,,0,79,64,,
62699,note_on,,,,,2,0,1,,,0,50,54,,
62743,note_off,,,,,44,0,1,,,0,50,64,,
62761,note_on,,,,,0,0,1,,,0,86,81,,
62761,note_on,,,,,18,0,1,,,0,53,63,,
62764,note_on,,,,,3,0,1,,,0,74,80,,
62785,note_off,,,,,21,0,1,,,0,53,64,,
62805,note_on,,,,,20,0,1,,,0,59,55,,
62810,note_off,,,,,5,0,1,,,0,74,64,,
62834,note_off,,,,,24,0,1,,,0,59,64,,
62844,note_off,,,,,10,0,1,,,0,86,64,,
62879,note_on,,,,,35,0,1,,,0,62,39,,
62884,note_on,,,,,5,0,1,,,0,88,90,,
62887,note_on,,,,,3,0,1,,,0,76,74,,
62909,note_off,,,,,22,0,1,,,0,62,64,,
62938,note_on,,,,,0,0,1,,,0,65,54,,
62938,note_off,,,,,29,0,1,,,0,76,64,,
62964,note_off,,,,,26,0,1,,,0,88,64,,
62972,note_off,,,,,8,0,1,,,0,65,64,,
63002,note_on,,,,,30,0,1,,,0,71,77,,
63003,note_on,,,,,1,0,1,,,0,89,94,,
63008,note_on,,,,,5,0,1,,,0,77,76,,
63049,note_off,,,,,41,0,1,,,0,71,64,,
63060,note_off,,,,,11,0,1,,,0,77,64,,
63064,note_on,,,,,4,0,1,,,0,65,41,,
63085,note_off,,,,,21,0,1,,,0,89,64,,
63117,note_off,,,,,32,0,1,,,0,65,64,,
63124,note_on,,,,,7,0,1,,,0,62,39,,
63128,note_on,,,,,4,0,1,,,0,91,91,,
63129,note_on,,,,,1,0,1,,,0,79,92,,
63154,note_off,,,,,25,0,1,,,0,62,64,,
63176,note_on,,,,,0,0,1,,,0,59,67,,
63176,note_off,,,,,22,0,1,,,0,79,64,,
63199,note_off,,,,,23,0,1,,,0,59,64,,
63206,note_off,,,,,7,0,1,,,0,91,64,,
63255,note_on,,,,,49,0,1,,,0,53,47,,
63268,note_on,,,,,13,0,1,,,0,92,81,,
63272,note_on,,,,,4,0,1,,,0,80,71,,
63283,note_off,,,,,11,0,1,,,0,53,64,,
63305,note_on,,,,,22,0,1,,,0,50,45,,
63331,control_change,,,,,26,0,1,,,0,,,64,0
63347,note_off,,,,,16,0,1,,,0,50,64,,
63380,note_on,,,,,33,0,1,,,0,42,65,,
63390,note_off,,,,,10,0,1,,,0,92,64,,
63393,control_change,,,,,3,0,1,,,0,,,64,127
63420,note_off,,,,,27,0,1,,,0,80,64,,
63439,note_off,,,,,19,0,1,,,0,42,64,,
63460,note_on,,,,,21,0,1,,,0,50,56,,
63510,note_on,,,,,50,0,1,,,0,86,82,,
63514,note_on,,,,,4,0,1,,,0,74,76,,
63529,note_on,,,,,15,0,1,,,0,53,81,,
63534,note_off,,,,,5,0,1,,,0,50,64,,
63557,note_off,,,,,23,0,1,,,0,53,64,,
63580,note_off,,,,,23,0,1,,,0,74,64,,
63583,note_on,,,,,3,0,1,,,0,59,69,,
63602,note_off,,,,,19,0,1,,,0,86,64,,
63608,note_off,,,,,6,0,1,,,0,59,64,,
63639,note_on,,,,,31,0,1,,,0,88,97,,
63645,note_on,,,,,6,0,1,,,0,76,74,,
63646,note_on,,,,,1,0,1,,,0,62,63,,
63696,note_off,,,,,50,0,1,,,0,76,64,,
63702,note_on,,,,,6,0,1,,,0,65,64,,
63706,note_off,,,,,4,0,1,,,0,62,64,,
63713,note_off,,,,,7,0,1,,,0,88,64,,
63754,note_off,,,,,41,0,1,,,0,65,64,,
63759,note_on,,,,,5,0,1,,,0,89,95,,
