tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,channel,program,note,velocity,control,value
36940,note_on,146,0,3,,,,,,,,,,,,0,,78,59,,
36960,set_tempo,480,1,0,,,,,,,,,,,335000,,,,,,
36982,note_on,0,0,3,,,,,,,,,,,,0,,62,36,,
36982,note_off,42,0,3,,,,,,,,,,,,0,,83,64,,
36982,note_on,0,0,3,,,,,,,,,,,,0,,71,38,,
36985,note_on,3,0,3,,,,,,,,,,,,0,,67,36,,
37038,note_off,53,0,3,,,,,,,,,,,,0,,71,64,,
37039,note_off,1,0,3,,,,,,,,,,,,0,,67,64,,
37050,note_off,11,0,3,,,,,,,,,,,,0,,62,64,,
37086,note_on,36,0,3,,,,,,,,,,,,0,,83,51,,
37144,note_off,58,0,3,,,,,,,,,,,,0,,78,64,,
37238,note_off,94,0,3,,,,,,,,,,,,0,,83,64,,
37282,note_on,44,0,3,,,,,,,,,,,,0,,90,43,,
37440,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
37459,note_off,177,0,3,,,,,,,,,,,,0,,90,64,,
37482,note_on,23,0,3,,,,,,,,,,,,0,,89,56,,
37569,control_change,87,0,3,,,,,,,,,,,,0,,,,64,127
37641,note_on,72,0,3,,,,,,,,,,,,0,,91,60,,
37662,note_off,21,0,3,,,,,,,,,,,,0,,89,64,,
37787,note_off,125,0,3,,,,,,,,,,,,0,,91,64,,
37791,note_on,4,0,3,,,,,,,,,,,,0,,89,45,,
37920,set_tempo,480,1,0,,,,,,,,,,,345000,,,,,,
37939,note_on,148,0,3,,,,,,,,,,,,0,,88,68,,
37945,note_on,6,0,3,,,,,,,,,,,,0,,62,27,,
37947,note_on,0,0,3,,,,,,,,,,,,0,,71,42,,
37947,note_off,2,0,3,,,,,,,,,,,,0,,89,64,,
37955,note_on,8,0,3,,,,,,,,,,,,0,,67,30,,
38013,note_off,58,0,3,,,,,,,,,,,,0,,71,64,,
38024,note_off,11,0,3,,,,,,,,,,,,0,,67,64,,
38025,note_off,1,0,3,,,,,,,,,,,,0,,62,64,,
38096,note_on,71,0,3,,,,,,,,,,,,0,,89,57,,
38101,note_off,5,0,3,,,,,,,,,,,,0,,88,64,,
38247,note_on,146,0,3,,,,,,,,,,,,0,,95,45,,
38251,note_off,4,0,3,,,,,,,,,,,,0,,89,64,,
38400,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
38403,note_off,152,0,3,,,,,,,,,,,,0,,95,64,,
38407,note_on,4,0,3,,,,,,,,,,,,0,,62,19,,
38410,note_on,3,0,3,,,,,,,,,,,,0,,71,32,,
38412,note_on,2,0,3,,,,,,,,,,,,0,,67,29,,
38414,note_on,2,0,3,,,,,,,,,,,,0,,89,64,,
38480,note_off,66,0,3,,,,,,,,,,,,0,,67,64,,
38484,note_off,4,0,3,,,,,,,,,,,,0,,62,64,,
38488,note_off,4,0,3,,,,,,,,,,,,0,,71,64,,
38579,note_on,91,0,3,,,,,,,,,,,,0,,83,51,,
38632,control_change,53,0,3,,,,,,,,,,,,0,,,,64,0
38653,note_off,21,0,3,,,,,,,,,,,,0,,89,64,,
38720,note_off,67,0,3,,,,,,,,,,,,0,,83,64,,
38732,note_on,12,0,3,,,,,,,,,,,,0,,77,45,,
38841,note_off,109,0,3,,,,,,,,,,,,0,,77,64,,
38880,set_tempo,480,1,0,,,,,,,,,,,335000,,,,,,
38880,note_on,39,0,3,,,,,,,,,,,,0,,78,57,,
39002,note_on,122,0,3,,,,,,,,,,,,0,,83,48,,
39060,note_off,58,0,3,,,,,,,,,,,,0,,78,64,,
39178,note_on,118,0,3,,,,,,,,,,,,0,,78,60,,
39187,note_off,9,0,3,,,,,,,,,,,,0,,83,64,,
39338,note_on,151,0,3,,,,,,,,,,,,0,,76,62,,
39360,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
39369,note_off,31,0,3,,,,,,,,,,,,0,,78,64,,
39370,note_on,1,0,3,,,,,,,,,,,,0,,62,15,,
39376,note_on,6,0,3,,,,,,,,,,,,0,,67,31,,
39378,note_on,2,0,3,,,,,,,,,,,,0,,71,40,,
39424,note_off,46,0,3,,,,,,,,,,,,0,,67,64,,
39434,note_off,10,0,3,,,,,,,,,,,,0,,62,64,,
39441,note_off,7,0,3,,,,,,,,,,,,0,,71,64,,
39506,note_on,65,0,3,,,,,,,,,,,,0,,78,55,,
39530,note_off,24,0,3,,,,,,,,,,,,0,,76,64,,
39663,note_on,133,0,3,,,,,,,,,,,,0,,79,52,,
39701,note_off,38,0,3,,,,,,,,,,,,0,,78,64,,
39828,note_on,127,0,3,,,,,,,,,,,,0,,62,23,,
39837,note_on,0,0,3,,,,,,,,,,,,0,,71,28,,
39837,note_off,9,0,3,,,,,,,,,,,,0,,79,64,,
39840,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
39843,note_on,6,0,3,,,,,,,,,,,,0,,67,38,,
39851,note_on,8,0,3,,,,,,,,,,,,0,,78,46,,
39893,note_off,42,0,3,,,,,,,,,,,,0,,67,64,,
39898,note_off,5,0,3,,,,,,,,,,,,0,,62,64,,
39906,note_off,8,0,3,,,,,,,,,,,,0,,71,64,,
40021,note_off,115,0,3,,,,,,,,,,,,0,,78,64,,
40312,note_on,291,0,3,,,,,,,,,,,,0,,71,25,,
40312,note_on,0,0,3,,,,,,,,,,,,0,,61,37,,
40317,note_on,5,0,3,,,,,,,,,,,,0,,76,60,,
40320,note_on,3,0,3,,,,,,,,,,,,0,,67,52,,
40320,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
40388,note_off,68,0,3,,,,,,,,,,,,0,,61,64,,
40388,note_off,0,0,3,,,,,,,,,,,,0,,67,64,,
40403,note_off,15,0,3,,,,,,,,,,,,0,,71,64,,
40795,note_on,392,0,3,,,,,,,,,,,,0,,77,55,,
40800,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
40812,note_off,17,0,3,,,,,,,,,,,,0,,76,64,,
40846,note_off,34,0,3,,,,,,,,,,,,0,,77,64,,
41039,note_on,193,0,3,,,,,,,,,,,,0,,78,60,,
41103,note_off,64,0,3,,,,,,,,,,,,0,,78,64,,
41280,note_on,177,0,3,,,,,,,,,,,,0,,79,60,,
41280,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
41319,note_off,39,0,3,,,,,,,,,,,,0,,79,64,,
41518,note_on,199,0,3,,,,,,,,,,,,0,,80,62,,
41577,note_off,59,0,3,,,,,,,,,,,,0,,80,64,,
41760,set_tempo,480,1,0,,,,,,,,,,,327500,,,,,,
41773,note_on,196,0,3,,,,,,,,,,,,0,,81,55,,
41787,note_on,14,0,3,,,,,,,,,,,,0,,65,41,,
41791,note_on,4,0,3,,,,,,,,,,,,0,,61,24,,
41794,note_on,3,0,3,,,,,,,,,,,,0,,71,35,,
41865,note_off,71,0,3,,,,,,,,,,,,0,,65,64,,
41877,note_off,12,0,3,,,,,,,,,,,,0,,61,64,,
41892,note_off,15,0,3,,,,,,,,,,,,0,,71,64,,
41910,note_on,18,0,3,,,,,,,,,,,,0,,83,62,,
41927,note_off,17,0,3,,,,,,,,,,,,0,,81,64,,
42082,note_on,155,0,3,,,,,,,,,,,,0,,81,60,,
42090,note_off,8,0,3,,,,,,,,,,,,0,,83,64,,
42240,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
42263,note_off,173,0,3,,,,,,,,,,,,0,,81,64,,
42274,note_on,11,0,3,,,,,,,,,,,,0,,80,60,,
42327,note_off,53,0,3,,,,,,,,,,,,0,,80,64,,
42505,note_on,178,0,3,,,,,,,,,,,,0,,79,51,,
42548,note_off,43,0,3,,,,,,,,,,,,0,,79,64,,
42700,note_on,152,0,3,,,,,,,,,,,,0,,69,40,,
42701,note_on,1,0,3,,,,,,,,,,,,0,,71,32,,
42711,note_on,10,0,3,,,,,,,,,,,,0,,61,35,,
42720,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
42755,note_on,44,0,3,,,,,,,,,,,,0,,78,47,,
42771,note_off,16,0,3,,,,,,,,,,,,0,,61,64,,
42773,note_off,2,0,3,,,,,,,,,,,,0,,69,64,,
42795,note_off,22,0,3,,,,,,,,,,,,0,,71,64,,
42819,note_off,24,0,3,,,,,,,,,,,,0,,78,64,,
42966,note_on,147,0,3,,,,,,,,,,,,0,,77,53,,
43018,note_off,52,0,3,,,,,,,,,,,,0,,77,64,,
43158,note_on,140,0,3,,,,,,,,,,,,0,,71,24,,
43160,note_on,0,0,3,,,,,,,,,,,,0,,67,46,,
43160,note_on,2,0,3,,,,,,,,,,,,0,,61,23,,
43191,note_on,31,0,3,,,,,,,,,,,,0,,76,56,,
43200,set_tempo,480,1,0,,,,,,,,,,,345000,,,,,,
43231,note_off,40,0,3,,,,,,,,,,,,0,,67,64,,
43251,note_off,20,0,3,,,,,,,,,,,,0,,61,64,,
43257,note_off,6,0,3,,,,,,,,,,,,0,,71,64,,
43664,note_off,407,0,3,,,,,,,,,,,,0,,76,64,,
43675,note_on,11,0,3,,,,,,,,,,,,0,,77,64,,
43680,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
43701,note_off,26,0,3,,,,,,,,,,,,0,,77,64,,
43920,note_on,219,0,3,,,,,,,,,,,,0,,78,68,,
43971,note_off,51,0,3,,,,,,,,,,,,0,,78,64,,
44160,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
44161,note_on,190,0,3,,,,,,,,,,,,0,,79,57,,
44215,note_off,54,0,3,,,,,,,,,,,,0,,79,64,,
44403,note_on,188,0,3,,,,,,,,,,,,0,,80,62,,
44462,note_off,59,0,3,,,,,,,,,,,,0,,80,64,,
44620,note_on,158,0,3,,,,,,,,,,,,0,,61,23,,
44624,note_on,4,0,3,,,,,,,,,,,,0,,65,38,,
44630,note_on,6,0,3,,,,,,,,,,,,0,,71,33,,
44637,note_on,7,0,3,,,,,,,,,,,,0,,81,62,,
44640,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
44718,note_off,81,0,3,,,,,,,,,,,,0,,65,64,,
44719,note_off,1,0,3,,,,,,,,,,,,0,,61,64,,
44730,note_off,11,0,3,,,,,,,,,,,,0,,71,64,,
44772,note_on,42,0,3,,,,,,,,,,,,0,,83,53,,
44797,note_off,25,0,3,,,,,,,,,,,,0,,81,64,,
44932,note_on,135,0,3,,,,,,,,,,,,0,,81,60,,
44945,note_off,13,0,3,,,,,,,,,,,,0,,83,64,,
45061,note_off,116,0,3,,,,,,,,,,,,0,,81,64,,
45120,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
45124,note_on,63,0,3,,,,,,,,,,,,0,,80,59,,
45199,note_off,75,0,3,,,,,,,,,,,,0,,80,64,,
45353,note_on,154,0,3,,,,,,,,,,,,0,,79,52,,
45393,note_off,40,0,3,,,,,,,,,,,,0,,79,64,,
45600,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
45613,note_on,220,0,3,,,,,,,,,,,,0,,78,57,,
45655,note_off,42,0,3,,,,,,,,,,,,0,,78,64,,
45857,note_on,202,0,3,,,,,,,,,,,,0,,77,60,,
45900,note_off,43,0,3,,,,,,,,,,,,0,,77,64,,
46075,note_on,175,0,3,,,,,,,,,,,,0,,76,59,,
46080,set_tempo,480,1,0,,,,,,,,,,,342500,,,,,,
46101,note_on,26,0,3,,,,,,,,,,,,0,,69,31,,
46103,note_on,2,0,3,,,,,,,,,,,,0,,65,33,,
46117,note_off,14,0,3,,,,,,,,,,,,0,,76,64,,
46193,note_off,76,0,3,,,,,,,,,,,,0,,65,64,,
46194,note_off,1,0,3,,,,,,,,,,,,0,,69,64,,
46317,note_on,123,0,3,,,,,,,,,,,,0,,75,45,,
46363,note_off,46,0,3,,,,,,,,,,,,0,,75,64,,
46560,set_tempo,480,1,0,,,,,,,,,,,295000,,,,,,
46564,note_on,201,0,3,,,,,,,,,,,,0,,74,51,,
46594,note_off,30,0,3,,,,,,,,,,,,0,,74,64,,
46802,note_on,208,0,3,,,,,,,,,,,,0,,73,55,,
46847,note_off,45,0,3,,,,,,,,,,,,0,,73,64,,
47038,note_on,191,0,3,,,,,,,,,,,,0,,72,60,,
47040,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
47076,note_off,38,0,3,,,,,,,,,,,,0,,72,64,,
47277,note_on,201,0,3,,,,,,,,,,,,0,,71,62,,
47317,note_off,40,0,3,,,,,,,,,,,,0,,71,64,,
47495,note_on,178,0,3,,,,,,,,,,,,0,,61,30,,
47498,note_on,3,0,3,,,,,,,,,,,,0,,65,34,,
47517,note_on,19,0,3,,,,,,,,,,,,0,,70,47,,
47520,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
47562,note_off,45,0,3,,,,,,,,,,,,0,,61,64,,
47579,note_off,17,0,3,,,,,,,,,,,,0,,70,64,,
47590,note_off,11,0,3,,,,,,,,,,,,0,,65,64,,
47757,note_on,167,0,3,,,,,,,,,,,,0,,69,45,,
47804,note_off,47,0,3,,,,,,,,,,,,0,,69,64,,
48000,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
48002,note_on,198,0,3,,,,,,,,,,,,0,,68,52,,
48060,note_off,58,0,3,,,,,,,,,,,,0,,68,64,,
48243,note_on,183,0,3,,,,,,,,,,,,0,,67,55,,
48288,note_off,45,0,3,,,,,,,,,,,,0,,67,64,,
48476,note_on,188,0,3,,,,,,,,,,,,0,,66,36,,
48480,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
48534,note_off,58,0,3,,,,,,,,,,,,0,,66,64,,
48723,note_on,189,0,3,,,,,,,,,,,,0,,65,45,,
48770,note_off,47,0,3,,,,,,,,,,,,0,,65,64,,
48960,set_tempo,480,1,0,,,,,,,,,,,335000,,,,,,
48961,note_on,191,0,3,,,,,,,,,,,,0,,72,45,,
49006,note_off,45,0,3,,,,,,,,,,,,0,,72,64,,
49203,note_on,197,0,3,,,,,,,,,,,,0,,71,46,,
49245,note_off,42,0,3,,,,,,,,,,,,0,,71,64,,
49435,note_on,190,0,3,,,,,,,,,,,,0,,70,31,,
49440,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
49489,note_off,54,0,3,,,,,,,,,,,,0,,70,64,,
49676,note_on,187,0,3,,,,,,,,,,,,0,,69,33,,
49727,note_off,51,0,3,,,,,,,,,,,,0,,69,64,,
49920,set_tempo,480,1,0,,,,,,,,,,,340000,,,,,,
49922,note_on,195,0,3,,,,,,,,,,,,0,,68,38,,
49980,note_off,58,0,3,,,,,,,,,,,,0,,68,64,,
50162,note_on,182,0,3,,,,,,,,,,,,0,,67,41,,
50213,note_off,51,0,3,,,,,,,,,,,,0,,67,64,,
50383,note_on,170,0,3,,,,,,,,,,,,0,,61,36,,
50387,note_on,4,0,3,,,,,,,,,,,,0,,58,31,,
50400,note_on,13,0,3,,,,,,,,,,,,0,,66,49,,
50400,set_tempo,480,1,0,,,,,,,,,,,327500,,,,,,
50445,note_off,45,0,3,,,,,,,,,,,,0,,66,64,,
50451,note_off,6,0,3,,,,,,,,,,,,0,,58,64,,
50454,note_off,3,0,3,,,,,,,,,,,,0,,61,64,,
50636,note_on,182,0,3,,,,,,,,,,,,0,,65,41,,
50675,note_off,39,0,3,,,,,,,,,,,,0,,65,64,,
50880,set_tempo,480,1,0,,,,,,,,,,,347500,,,,,,
50880,note_on,205,0,3,,,,,,,,,,,,0,,64,45,,
50919,note_off,39,0,3,,,,,,,,,,,,0,,64,64,,
51115,note_on,196,0,3,,,,,,,,,,,,0,,63,46,,
51172,note_off,57,0,3,,,,,,,,,,,,0,,63,64,,
51356,note_on,184,0,3,,,,,,,,,,,,0,,62,41,,
51360,set_tempo,480,1,0,,,,,,,,,,,365000,,,,,,
51416,note_off,60,0,3,,,,,,,,,,,,0,,62,64,,
51598,note_on,182,0,3,,,,,,,,,,,,0,,61,46,,
51640,note_off,42,0,3,,,,,,,,,,,,0,,61,64,,
51840,set_tempo,480,1,0,,,,,,,,,,,345000,,,,,,
51841,note_on,201,0,3,,,,,,,,,,,,0,,69,42,,
52320,set_tempo,480,1,0,,,,,,,,,,,332500,,,,,,
52361,note_on,520,0,3,,,,,,,,,,,,0,,52,31,,
52362,note_on,1,0,3,,,,,,,,,,,,0,,58,23,,
52364,note_on,2,0,3,,,,,,,,,,,,0,,49,23,,
52431,note_off,67,0,3,,,,,,,,,,,,0,,52,64,,
52449,note_off,18,0,3,,,,,,,,,,,,0,,49,64,,
52458,note_off,9,0,3,,,,,,,,,,,,0,,58,64,,
52800,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
52848,note_on,390,0,3,,,,,,,,,,,,0,,67,40,,
52902,note_off,54,0,3,,,,,,,,,,,,0,,69,64,,
52980,note_on,78,0,3,,,,,,,,,,,,0,,69,42,,
53020,note_off,40,0,3,,,,,,,,,,,,0,,67,64,,
53103,note_on,83,0,3,,,,,,,,,,,,0,,67,40,,
53124,note_off,21,0,3,,,,,,,,,,,,0,,69,64,,
53280,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
53289,note_on,165,0,3,,,,,,,,,,,,0,,66,39,,
53296,note_off,7,0,3,,,,,,,,,,,,0,,67,64,,
53452,note_on,156,0,3,,,,,,,,,,,,0,,67,34,,
53459,note_off,7,0,3,,,,,,,,,,,,0,,66,64,,
53592,note_on,133,0,3,,,,,,,,,,,,0,,66,36,,
53593,note_off,1,0,3,,,,,,,,,,,,0,,67,64,,
53749,note_on,156,0,3,,,,,,,,,,,,0,,64,50,,
53760,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
53769,note_off,20,0,3,,,,,,,,,,,,0,,66,64,,
53781,note_on,12,0,3,,,,,,,,,,,,0,,50,16,,
53785,note_on,4,0,3,,,,,,,,,,,,0,,58,15,,
53786,note_on,1,0,3,,,,,,,,,,,,0,,54,39,,
53835,note_off,49,0,3,,,,,,,,,,,,0,,54,64,,
53846,note_off,0,0,3,,,,,,,,,,,,0,,58,64,,
53846,note_off,11,0,3,,,,,,,,,,,,0,,50,64,,
53879,note_on,33,0,3,,,,,,,,,,,,0,,66,31,,
53899,note_off,20,0,3,,,,,,,,,,,,0,,64,64,,
54038,note_on,139,0,3,,,,,,,,,,,,0,,64,40,,
54054,note_off,16,0,3,,,,,,,,,,,,0,,66,64,,
54211,note_on,157,0,3,,,,,,,,,,,,0,,62,48,,
54219,note_off,8,0,3,,,,,,,,,,,,0,,64,64,,
54240,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
54323,note_off,104,0,3,,,,,,,,,,,,0,,62,64,,
54668,note_on,345,0,3,,,,,,,,,,,,0,,62,35,,
54720,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
54828,note_on,160,0,3,,,,,,,,,,,,0,,64,30,,
54846,note_off,18,0,3,,,,,,,,,,,,0,,62,64,,
54980,note_on,134,0,3,,,,,,,,,,,,0,,62,42,,
55028,note_off,48,0,3,,,,,,,,,,,,0,,64,64,,
55161,note_on,133,0,3,,,,,,,,,,,,0,,61,41,,
55167,note_off,6,0,3,,,,,,,,,,,,0,,62,64,,
55200,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
55211,note_on,44,0,3,,,,,,,,,,,,0,,52,14,,
55212,note_on,1,0,3,,,,,,,,,,,,0,,58,42,,
55217,note_on,5,0,3,,,,,,,,,,,,0,,55,28,,
55270,note_off,53,0,3,,,,,,,,,,,,0,,58,64,,
55272,note_off,2,0,3,,,,,,,,,,,,0,,55,64,,
55281,note_off,9,0,3,,,,,,,,,,,,0,,52,64,,
55345,note_on,64,0,3,,,,,,,,,,,,0,,62,38,,
55367,note_off,22,0,3,,,,,,,,,,,,0,,61,64,,
55479,note_on,112,0,3,,,,,,,,,,,,0,,64,39,,
55506,note_off,27,0,3,,,,,,,,,,,,0,,62,64,,
55635,note_on,129,0,3,,,,,,,,,,,,0,,58,30,,
55645,note_on,10,0,3,,,,,,,,,,,,0,,55,36,,
55648,note_on,3,0,3,,,,,,,,,,,,0,,52,36,,
55661,note_on,13,0,3,,,,,,,,,,,,0,,62,42,,
55664,note_off,3,0,3,,,,,,,,,,,,0,,64,64,,
55680,set_tempo,480,1,0,,,,,,,,,,,327500,,,,,,
55684,note_off,20,0,3,,,,,,,,,,,,0,,52,64,,
55685,note_off,1,0,3,,,,,,,,,,,,0,,55,64,,
55688,note_off,3,0,3,,,,,,,,,,,,0,,58,64,,
55758,note_off,70,0,3,,,,,,,,,,,,0,,62,64,,
56139,note_on,381,0,3,,,,,,,,,,,,0,,61,37,,
56160,set_tempo,480,1,0,,,,,,,,,,,332500,,,,,,
56292,note_on,153,0,3,,,,,,,,,,,,0,,62,38,,
56295,note_off,3,0,3,,,,,,,,,,,,0,,61,64,,
56441,note_off,146,0,3,,,,,,,,,,,,0,,62,64,,
56460,note_on,19,0,3,,,,,,,,,,,,0,,61,34,,
56621,note_on,161,0,3,,,,,,,,,,,,0,,59,42,,
56625,note_on,4,0,3,,,,,,,,,,,,0,,52,25,,
56634,note_off,9,0,3,,,,,,,,,,,,0,,61,64,,
56640,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
56643,note_on,9,0,3,,,,,,,,,,,,0,,55,23,,
56687,note_off,44,0,3,,,,,,,,,,,,0,,52,64,,
56700,note_off,13,0,3,,,,,,,,,,,,0,,55,64,,
56768,note_off,68,0,3,,,,,,,,,,,,0,,59,64,,
56768,note_on,0,0,3,,,,,,,,,,,,0,,61,42,,
56921,note_on,153,0,3,,,,,,,,,,,,0,,62,50,,
56943,note_off,22,0,3,,,,,,,,,,,,0,,61,64,,
57062,note_on,119,0,3,,,,,,,,,,,,0,,55,31,,
57066,note_on,4,0,3,,,,,,,,,,,,0,,52,30,,
57097,note_on,31,0,3,,,,,,,,,,,,0,,61,45,,
57108,note_off,11,0,3,,,,,,,,,,,,0,,62,64,,
57120,set_tempo,480,1,0,,,,,,,,,,,365000,,,,,,
57123,note_off,15,0,3,,,,,,,,,,,,0,,55,64,,
57124,note_off,1,0,3,,,,,,,,,,,,0,,52,64,,
57181,note_off,57,0,3,,,,,,,,,,,,0,,61,64,,
57529,note_on,348,0,3,,,,,,,,,,,,0,,69,54,,
57600,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
58077,note_on,548,0,3,,,,,,,,,,,,0,,58,32,,
58077,note_on,0,0,3,,,,,,,,,,,,0,,52,40,,
58080,set_tempo,480,1,0,,,,,,,,,,,302500,,,,,,
58082,note_on,5,0,3,,,,,,,,,,,,0,,49,28,,
58127,note_off,45,0,3,,,,,,,,,,,,0,,52,64,,
58138,note_off,11,0,3,,,,,,,,,,,,0,,58,64,,
58145,note_off,7,0,3,,,,,,,,,,,,0,,49,64,,
58556,note_on,411,0,3,,,,,,,,,,,,0,,67,51,,
58560,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
58613,note_off,57,0,3,,,,,,,,,,,,0,,69,64,,
58710,note_off,97,0,3,,,,,,,,,,,,0,,67,64,,
58718,note_on,8,0,3,,,,,,,,,,,,0,,69,48,,
58875,note_off,157,0,3,,,,,,,,,,,,0,,69,64,,
58879,note_on,4,0,3,,,,,,,,,,,,0,,67,45,,
59040,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
59040,note_on,161,0,3,,,,,,,,,,,,0,,66,51,,
59056,note_off,16,0,3,,,,,,,,,,,,0,,67,64,,
59178,note_on,122,0,3,,,,,,,,,,,,0,,67,43,,
59215,note_off,37,0,3,,,,,,,,,,,,0,,66,64,,
59347,note_on,132,0,3,,,,,,,,,,,,0,,66,50,,
59367,note_off,20,0,3,,,,,,,,,,,,0,,67,64,,
59507,note_on,140,0,3,,,,,,,,,,,,0,,54,51,,
59515,note_on,8,0,3,,,,,,,,,,,,0,,50,28,,
59517,note_on,2,0,3,,,,,,,,,,,,0,,64,50,,
59517,note_on,0,0,3,,,,,,,,,,,,0,,58,38,,
59520,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
59528,note_off,11,0,3,,,,,,,,,,,,0,,66,64,,
59563,note_off,35,0,3,,,,,,,,,,,,0,,54,64,,
59570,note_off,7,0,3,,,,,,,,,,,,0,,58,64,,
59581,note_off,11,0,3,,,,,,,,,,,,0,,50,64,,
59658,note_on,77,0,3,,,,,,,,,,,,0,,66,53,,
59671,note_off,13,0,3,,,,,,,,,,,,0,,64,64,,
59816,note_on,145,0,3,,,,,,,,,,,,0,,64,56,,
59834,note_off,18,0,3,,,,,,,,,,,,0,,66,64,,
59990,note_on,156,0,3,,,,,,,,,,,,0,,62,55,,
59995,note_off,5,0,3,,,,,,,,,,,,0,,64,64,,
60000,set_tempo,480,1,0,,,,,,,,,,,335000,,,,,,
60071,note_off,76,0,3,,,,,,,,,,,,0,,62,64,,
60467,note_on,396,0,3,,,,,,,,,,,,0,,62,42,,
60480,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
60645,note_off,178,0,3,,,,,,,,,,,,0,,62,64,,
60653,note_on,8,0,3,,,,,,,,,,,,0,,64,19,,
60777,note_on,124,0,3,,,,,,,,,,,,0,,62,38,,
60793,note_off,16,0,3,,,,,,,,,,,,0,,64,64,,
60947,note_on,154,0,3,,,,,,,,,,,,0,,52,22,,
60948,note_on,0,0,3,,,,,,,,,,,,0,,55,27,,
60948,note_on,1,0,3,,,,,,,,,,,,0,,61,45,,
60950,note_on,2,0,3,,,,,,,,,,,,0,,58,36,,
60960,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
60987,note_off,37,0,3,,,,,,,,,,,,0,,62,64,,
61004,note_off,17,0,3,,,,,,,,,,,,0,,55,64,,
61007,note_off,3,0,3,,,,,,,,,,,,0,,58,64,,
61018,note_off,11,0,3,,,,,,,,,,,,0,,52,64,,
61092,note_on,74,0,3,,,,,,,,,,,,0,,62,49,,
61107,note_off,15,0,3,,,,,,,,,,,,0,,61,64,,
61238,note_on,131,0,3,,,,,,,,,,,,0,,64,56,,
61256,note_off,18,0,3,,,,,,,,,,,,0,,62,64,,
61410,note_on,154,0,3,,,,,,,,,,,,0,,62,55,,
61414,note_off,4,0,3,,,,,,,,,,,,0,,64,64,,
61440,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
61448,note_on,34,0,3,,,,,,,,,,,,0,,58,28,,
61450,note_on,2,0,3,,,,,,,,,,,,0,,55,28,,
61457,note_on,7,0,3,,,,,,,,,,,,0,,52,23,,
61492,note_off,35,0,3,,,,,,,,,,,,0,,62,64,,
61502,note_off,10,0,3,,,,,,,,,,,,0,,58,64,,
61526,note_off,24,0,3,,,,,,,,,,,,0,,52,64,,
61529,note_off,3,0,3,,,,,,,,,,,,0,,55,64,,
61920,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
61929,note_on,400,0,3,,,,,,,,,,,,0,,61,47,,
62090,note_on,161,0,3,,,,,,,,,,,,0,,62,52,,
62109,note_off,19,0,3,,,,,,,,,,,,0,,61,64,,
62237,note_off,128,0,3,,,,,,,,,,,,0,,62,64,,
62243,note_on,6,0,3,,,,,,,,,,,,0,,61,53,,
62396,note_on,153,0,3,,,,,,,,,,,,0,,59,45,,
62400,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
62401,note_on,5,0,3,,,,,,,,,,,,0,,55,30,,
62403,note_on,2,0,3,,,,,,,,,,,,0,,52,27,,
62420,note_off,17,0,3,,,,,,,,,,,,0,,61,64,,
62465,note_off,45,0,3,,,,,,,,,,,,0,,52,64,,
62469,note_off,4,0,3,,,,,,,,,,,,0,,55,64,,
62545,note_off,76,0,3,,,,,,,,,,,,0,,59,64,,
62547,note_on,2,0,3,,,,,,,,,,,,0,,61,46,,
62709,note_on,162,0,3,,,,,,,,,,,,0,,62,42,,
