tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
208296,note_off,,,,,6,0,1,,,0,,,41,64
208322,note_off,,,,,26,0,1,,,0,,,75,64
208326,note_off,,,,,4,0,1,,,0,,,87,64
208392,note_on,,,,,66,0,1,,,0,,,58,74
208396,note_on,,,,,4,0,1,,,0,,,53,63
208432,note_off,,,,,36,0,1,,,0,,,58,64
208446,note_off,,,,,14,0,1,,,0,,,53,64
208504,note_on,,,,,58,0,1,,,0,,,65,67
208506,note_on,,,,,2,0,1,,,0,,,62,59
208552,note_off,,,,,46,0,1,,,0,,,62,64
208572,note_on,,,,,20,0,1,,,0,,,70,81
208574,note_off,,,,,2,0,1,,,0,,,65,64
208602,note_off,,,,,28,0,1,,,0,,,70,64
208664,note_on,,,,,62,0,1,,,0,,,86,90
208668,note_on,,,,,4,0,1,,,0,,,74,72
208688,note_off,,,,,20,0,1,,,0,,,74,64
208696,note_off,,,,,8,0,1,,,0,,,86,64
208742,note_on,,,,,46,0,1,,,0,,,34,71
208798,control_change,,,,,56,0,1,,,0,64,0,,
208812,note_on,,,,,14,0,1,,,0,,,86,87
208816,note_on,,,,,4,0,1,,,0,,,74,81
208834,control_change,,,,,18,0,1,,,0,64,127,,
208852,note_off,,,,,18,0,1,,,0,,,34,64
208904,note_off,,,,,52,0,1,,,0,,,86,64
208924,note_off,,,,,20,0,1,,,0,,,74,64
208976,note_on,,,,,52,0,1,,,0,,,55,71
208978,note_on,,,,,2,0,1,,,0,,,62,61
209008,note_off,,,,,30,0,1,,,0,,,55,64
209012,note_off,,,,,4,0,1,,,0,,,62,64
209070,note_on,,,,,58,0,1,,,0,,,64,62
209136,note_off,,,,,66,0,1,,,0,,,64,64
209136,note_on,,,,,0,0,1,,,0,,,67,58
209160,note_on,,,,,24,0,1,,,0,,,73,58
209168,note_off,,,,,8,0,1,,,0,,,67,64
209192,note_off,,,,,24,0,1,,,0,,,73,64
209242,note_on,,,,,50,0,1,,,0,,,52,72
209262,note_on,,,,,20,0,1,,,0,,,85,96
209268,note_on,,,,,6,0,1,,,0,,,73,57
209296,control_change,,,,,0,0,1,,,0,64,0,,
209296,note_off,,,,,28,0,1,,,0,,,85,64
209296,note_off,,,,,0,0,1,,,0,,,73,64
209304,control_change,,,,,8,0,1,,,0,64,127,,
209358,note_on,,,,,54,0,1,,,0,,,61,78
209360,note_on,,,,,2,0,1,,,0,,,55,63
209392,note_off,,,,,32,0,1,,,0,,,52,64
209396,note_off,,,,,4,0,1,,,0,,,61,64
209406,note_off,,,,,10,0,1,,,0,,,55,64
209438,note_on,,,,,32,0,1,,,0,,,64,69
209476,note_off,,,,,38,0,1,,,0,,,64,64
209490,note_on,,,,,14,0,1,,,0,,,67,51
209512,note_on,,,,,22,0,1,,,0,,,73,58
209532,note_off,,,,,20,0,1,,,0,,,67,64
209544,note_off,,,,,12,0,1,,,0,,,73,64
209584,note_on,,,,,40,0,1,,,0,,,46,79
209612,note_on,,,,,28,0,1,,,0,,,85,88
209622,control_change,,,,,10,0,1,,,0,64,0,,
209624,note_on,,,,,2,0,1,,,0,,,73,69
209638,note_off,,,,,14,0,1,,,0,,,85,64
209640,control_change,,,,,2,0,1,,,0,64,127,,
209646,note_off,,,,,6,0,1,,,0,,,73,64
209670,note_off,,,,,24,0,1,,,0,,,46,64
209696,note_on,,,,,26,0,1,,,0,,,55,75
209720,note_on,,,,,24,0,1,,,0,,,61,72
209736,note_off,,,,,16,0,1,,,0,,,55,64
209750,note_off,,,,,14,0,1,,,0,,,61,64
209778,note_on,,,,,28,0,1,,,0,,,64,77
209844,note_on,,,,,0,0,1,,,0,,,67,36
209844,note_off,,,,,66,0,1,,,0,,,64,64
209856,note_on,,,,,12,0,1,,,0,,,73,72
209860,note_off,,,,,4,0,1,,,0,,,67,64
209906,note_off,,,,,46,0,1,,,0,,,73,64
209928,note_on,,,,,22,0,1,,,0,,,40,74
209940,note_on,,,,,12,0,1,,,0,,,73,62
209942,note_on,,,,,2,0,1,,,0,,,85,95
209942,control_change,,,,,0,0,1,,,0,64,0,,
209962,note_off,,,,,20,0,1,,,0,,,40,64
209964,control_change,,,,,2,0,1,,,0,64,127,,
209966,note_off,,,,,2,0,1,,,0,,,85,64
209970,note_off,,,,,4,0,1,,,0,,,73,64
210036,note_on,,,,,66,0,1,,,0,,,61,71
210036,note_on,,,,,0,0,1,,,0,,,55,70
210072,note_off,,,,,36,0,1,,,0,,,55,64
210074,note_off,,,,,2,0,1,,,0,,,61,64
210108,note_on,,,,,34,0,1,,,0,,,64,75
210164,note_on,,,,,56,0,1,,,0,,,67,51
210174,note_off,,,,,10,0,1,,,0,,,64,64
210184,note_on,,,,,10,0,1,,,0,,,73,69
210200,note_off,,,,,16,0,1,,,0,,,67,64
210232,note_off,,,,,32,0,1,,,0,,,73,64
210278,note_on,,,,,46,0,1,,,0,,,34,81
210304,control_change,,,,,26,0,1,,,0,64,0,,
210312,note_on,,,,,8,0,1,,,0,,,79,91
210314,note_on,,,,,2,0,1,,,0,,,91,92
210328,note_off,,,,,14,0,1,,,0,,,34,64
210334,control_change,,,,,6,0,1,,,0,64,127,,
210340,note_off,,,,,6,0,1,,,0,,,79,64
210352,note_off,,,,,12,0,1,,,0,,,91,64
210450,note_on,,,,,98,0,1,,,0,,,62,64
210452,note_on,,,,,2,0,1,,,0,,,67,53
210508,note_on,,,,,56,0,1,,,0,,,70,65
210560,note_off,,,,,52,0,1,,,0,,,67,64
210568,note_off,,,,,8,0,1,,,0,,,70,64
210580,note_on,,,,,12,0,1,,,0,,,74,51
210590,note_on,,,,,10,0,1,,,0,,,77,66
210596,note_off,,,,,6,0,1,,,0,,,74,64
210614,note_off,,,,,18,0,1,,,0,,,62,64
210622,note_off,,,,,8,0,1,,,0,,,77,64
210660,note_on,,,,,38,0,1,,,0,,,53,52
210672,note_on,,,,,12,0,1,,,0,,,89,78
210678,note_on,,,,,6,0,1,,,0,,,77,66
210692,note_off,,,,,14,0,1,,,0,,,89,64
210700,note_off,,,,,8,0,1,,,0,,,77,64
210752,note_on,,,,,52,0,1,,,0,,,65,65
210756,note_on,,,,,4,0,1,,,0,,,62,64
210790,note_off,,,,,34,0,1,,,0,,,65,64
210804,note_off,,,,,14,0,1,,,0,,,62,64
210818,note_off,,,,,14,0,1,,,0,,,53,64
210838,note_on,,,,,20,0,1,,,0,,,70,57
210896,note_off,,,,,58,0,1,,,0,,,70,64
210904,note_on,,,,,8,0,1,,,0,,,77,68
210906,note_on,,,,,2,0,1,,,0,,,74,53
210990,note_off,,,,,84,0,1,,,0,,,74,64
211008,note_on,,,,,18,0,1,,,0,,,46,77
211030,note_off,,,,,22,0,1,,,0,,,77,64
211034,control_change,,,,,4,0,1,,,0,64,0,,
211042,control_change,,,,,8,0,1,,,0,64,127,,
211048,note_off,,,,,6,0,1,,,0,,,46,64
211092,note_on,,,,,44,0,1,,,0,,,62,65
211100,note_on,,,,,8,0,1,,,0,,,58,77
211122,note_off,,,,,22,0,1,,,0,,,62,64
211132,note_off,,,,,10,0,1,,,0,,,58,64
211166,note_on,,,,,34,0,1,,,0,,,65,58
211222,note_off,,,,,56,0,1,,,0,,,65,64
211242,note_on,,,,,20,0,1,,,0,,,70,65
211244,note_on,,,,,2,0,1,,,0,,,77,63
211276,note_off,,,,,32,0,1,,,0,,,70,64
211280,note_off,,,,,4,0,1,,,0,,,77,64
211342,note_on,,,,,62,0,1,,,0,,,41,77
211362,control_change,,,,,20,0,1,,,0,64,0,,
211364,note_on,,,,,0,0,1,,,0,,,75,76
211364,note_on,,,,,2,0,1,,,0,,,87,88
211372,note_off,,,,,8,0,1,,,0,,,41,64
211374,control_change,,,,,2,0,1,,,0,64,127,,
211390,note_off,,,,,16,0,1,,,0,,,87,64
211396,note_off,,,,,6,0,1,,,0,,,75,64
211450,note_on,,,,,54,0,1,,,0,,,62,71
211452,note_on,,,,,2,0,1,,,0,,,58,77
211474,note_off,,,,,22,0,1,,,0,,,62,64
211484,note_off,,,,,10,0,1,,,0,,,58,64
211512,note_on,,,,,28,0,1,,,0,,,65,63
211570,note_off,,,,,58,0,1,,,0,,,65,64
211570,note_on,,,,,0,0,1,,,0,,,70,65
211588,note_on,,,,,18,0,1,,,0,,,74,64
211592,note_off,,,,,4,0,1,,,0,,,70,64
211604,note_off,,,,,12,0,1,,,0,,,74,64
211652,note_on,,,,,48,0,1,,,0,,,74,67
211656,note_on,,,,,4,0,1,,,0,,,86,83
211678,note_off,,,,,22,0,1,,,0,,,74,64
211688,note_off,,,,,10,0,1,,,0,,,86,64
211716,note_on,,,,,28,0,1,,,0,,,34,76
211748,control_change,,,,,32,0,1,,,0,64,0,,
211768,note_on,,,,,20,0,1,,,0,,,74,82
211770,note_on,,,,,2,0,1,,,0,,,86,85
211774,control_change,,,,,4,0,1,,,0,64,127,,
211788,note_off,,,,,14,0,1,,,0,,,34,64
211820,note_off,,,,,32,0,1,,,0,,,86,64
211840,note_off,,,,,20,0,1,,,0,,,74,64
211896,note_on,,,,,56,0,1,,,0,,,62,68
211898,note_on,,,,,2,0,1,,,0,,,55,69
211910,note_off,,,,,12,0,1,,,0,,,62,64
211926,note_off,,,,,16,0,1,,,0,,,55,64
211974,note_on,,,,,48,0,1,,,0,,,64,63
212016,note_off,,,,,42,0,1,,,0,,,64,64
212034,note_on,,,,,18,0,1,,,0,,,67,54
212048,note_on,,,,,14,0,1,,,0,,,74,58
212052,note_off,,,,,4,0,1,,,0,,,67,64
212096,note_off,,,,,44,0,1,,,0,,,74,64
212138,note_on,,,,,42,0,1,,,0,,,52,66
212144,note_on,,,,,6,0,1,,,0,,,72,67
212146,note_on,,,,,2,0,1,,,0,,,84,78
212170,note_off,,,,,24,0,1,,,0,,,72,64
212172,note_off,,,,,2,0,1,,,0,,,84,64
212186,control_change,,,,,14,0,1,,,0,64,0,,
212190,control_change,,,,,4,0,1,,,0,64,127,,
212232,note_on,,,,,42,0,1,,,0,,,60,63
212234,note_on,,,,,2,0,1,,,0,,,55,55
212264,note_off,,,,,30,0,1,,,0,,,60,64
212270,note_off,,,,,6,0,1,,,0,,,52,64
212276,note_off,,,,,6,0,1,,,0,,,55,64
212306,note_on,,,,,30,0,1,,,0,,,64,74
212354,note_off,,,,,48,0,1,,,0,,,64,64
212368,note_on,,,,,14,0,1,,,0,,,67,58
212374,note_on,,,,,6,0,1,,,0,,,72,73
212396,note_off,,,,,22,0,1,,,0,,,67,64
212422,note_off,,,,,26,0,1,,,0,,,72,64
212470,note_on,,,,,48,0,1,,,0,,,46,81
212482,note_on,,,,,12,0,1,,,0,,,86,77
212484,note_on,,,,,2,0,1,,,0,,,74,65
212496,control_change,,,,,12,0,1,,,0,64,0,,
212510,control_change,,,,,0,0,1,,,0,64,127,,
212510,note_off,,,,,14,0,1,,,0,,,86,64
212516,note_off,,,,,6,0,1,,,0,,,74,64
212564,note_off,,,,,48,0,1,,,0,,,46,64
212580,note_on,,,,,16,0,1,,,0,,,62,77
212584,note_on,,,,,0,0,1,,,0,,,57,71
212584,note_on,,,,,4,0,1,,,0,,,54,71
212598,note_off,,,,,14,0,1,,,0,,,57,64
212600,note_off,,,,,2,0,1,,,0,,,62,64
212606,note_off,,,,,6,0,1,,,0,,,54,64
212650,note_on,,,,,44,0,1,,,0,,,63,79
212706,note_off,,,,,56,0,1,,,0,,,63,64
212722,note_on,,,,,16,0,1,,,0,,,74,73
212726,note_on,,,,,4,0,1,,,0,,,66,74
212752,note_off,,,,,26,0,1,,,0,,,66,64
212766,note_off,,,,,14,0,1,,,0,,,74,64
212816,note_on,,,,,50,0,1,,,0,,,42,67
212826,control_change,,,,,10,0,1,,,0,64,0,,
212840,note_on,,,,,14,0,1,,,0,,,75,80
212842,note_on,,,,,2,0,1,,,0,,,87,91
212850,control_change,,,,,8,0,1,,,0,64,127,,
212868,note_off,,,,,18,0,1,,,0,,,87,64
212868,note_off,,,,,0,0,1,,,0,,,75,64
212926,note_off,,,,,58,0,1,,,0,,,42,64
212936,note_on,,,,,10,0,1,,,0,,,54,71
212936,note_on,,,,,0,0,1,,,0,,,63,74
212938,note_on,,,,,2,0,1,,,0,,,57,62
212958,note_off,,,,,20,0,1,,,0,,,54,64
212960,note_off,,,,,2,0,1,,,0,,,57,64
212970,note_off,,,,,10,0,1,,,0,,,63,64
213010,note_on,,,,,40,0,1,,,0,,,63,72
213052,note_off,,,,,42,0,1,,,0,,,63,64
213074,note_on,,,,,22,0,1,,,0,,,75,74
213078,note_on,,,,,4,0,1,,,0,,,66,62
213092,note_off,,,,,14,0,1,,,0,,,66,64
213094,note_off,,,,,2,0,1,,,0,,,75,64
213140,note_on,,,,,46,0,1,,,0,,,69,77
213146,note_on,,,,,6,0,1,,,0,,,81,80
213166,note_off,,,,,20,0,1,,,0,,,69,64
213176,note_off,,,,,10,0,1,,,0,,,81,64
213212,note_on,,,,,36,0,1,,,0,,,34,65
213258,control_change,,,,,46,0,1,,,0,64,0,,
213272,note_on,,,,,14,0,1,,,0,,,72,79
213274,note_on,,,,,2,0,1,,,0,,,84,77
213284,note_off,,,,,10,0,1,,,0,,,34,64
213288,control_change,,,,,4,0,1,,,0,64,127,,
213324,note_off,,,,,36,0,1,,,0,,,84,64
213338,note_off,,,,,14,0,1,,,0,,,72,64
213388,note_on,,,,,50,0,1,,,0,,,53,60
213390,note_on,,,,,2,0,1,,,0,,,60,55
213448,note_on,,,,,58,0,1,,,0,,,62,65
213496,note_off,,,,,48,0,1,,,0,,,62,64
213520,note_off,,,,,24,0,1,,,0,,,60,64
213522,note_on,,,,,2,0,1,,,0,,,65,62
213532,note_on,,,,,10,0,1,,,0,,,72,66
213544,note_off,,,,,12,0,1,,,0,,,65,64
213570,note_off,,,,,26,0,1,,,0,,,72,64
213576,note_off,,,,,6,0,1,,,0,,,53,64
213610,note_on,,,,,34,0,1,,,0,,,50,51
213636,note_on,,,,,26,0,1,,,0,,,82,70
213638,note_on,,,,,2,0,1,,,0,,,70,62
213666,note_off,,,,,28,0,1,,,0,,,82,64
213672,control_change,,,,,6,0,1,,,0,64,0,,
213676,note_off,,,,,4,0,1,,,0,,,70,64
213690,control_change,,,,,14,0,1,,,0,64,127,,
213708,note_on,,,,,18,0,1,,,0,,,58,70
213708,note_on,,,,,0,0,1,,,0,,,53,74
213790,note_on,,,,,82,0,1,,,0,,,62,63
213804,note_off,,,,,14,0,1,,,0,,,50,64
213808,note_off,,,,,4,0,1,,,0,,,58,64
213810,note_off,,,,,2,0,1,,,0,,,53,64
213872,note_on,,,,,62,0,1,,,0,,,70,65
213874,note_on,,,,,2,0,1,,,0,,,65,71
213966,note_on,,,,,92,0,1,,,0,,,46,75
213992,control_change,,,,,26,0,1,,,0,64,0,,
214060,control_change,,,,,68,0,1,,,0,64,127,,
214062,note_on,,,,,2,0,1,,,0,,,58,66
214066,note_off,,,,,4,0,1,,,0,,,62,64
214070,note_on,,,,,4,0,1,,,0,,,53,74
214072,note_off,,,,,2,0,1,,,0,,,65,64
214100,note_off,,,,,28,0,1,,,0,,,70,64
214114,note_off,,,,,14,0,1,,,0,,,58,64
214120,note_off,,,,,6,0,1,,,0,,,53,64
214148,note_off,,,,,28,0,1,,,0,,,46,64
214152,note_on,,,,,4,0,1,,,0,,,62,74
214226,note_on,,,,,74,0,1,,,0,,,70,75
214232,note_on,,,,,0,0,1,,,0,,,65,55
214232,note_off,,,,,6,0,1,,,0,,,62,64
214244,note_off,,,,,12,0,1,,,0,,,65,64
214274,note_off,,,,,30,0,1,,,0,,,70,64
214300,note_on,,,,,26,0,1,,,0,,,41,77
214326,control_change,,,,,26,0,1,,,0,64,0,,
214346,note_on,,,,,20,0,1,,,0,,,75,92
214348,note_off,,,,,2,0,1,,,0,,,41,64
214352,control_change,,,,,4,0,1,,,0,64,127,,
214354,note_on,,,,,2,0,1,,,0,,,87,92
214366,note_off,,,,,12,0,1,,,0,,,87,64
214370,note_off,,,,,4,0,1,,,0,,,75,64
214434,note_on,,,,,64,0,1,,,0,,,58,79
214440,note_on,,,,,6,0,1,,,0,,,53,70
214470,note_off,,,,,30,0,1,,,0,,,58,64
214480,note_off,,,,,10,0,1,,,0,,,53,64
214510,note_on,,,,,30,0,1,,,0,,,62,69
214560,note_off,,,,,50,0,1,,,0,,,62,64
214576,note_on,,,,,0,0,1,,,0,,,70,76
214576,note_on,,,,,16,0,1,,,0,,,65,76
214604,note_off,,,,,0,0,1,,,0,,,65,64
214604,note_off,,,,,28,0,1,,,0,,,70,64
214660,note_on,,,,,56,0,1,,,0,,,86,84
214664,note_on,,,,,4,0,1,,,0,,,74,67
214680,note_off,,,,,16,0,1,,,0,,,74,64
214690,note_off,,,,,10,0,1,,,0,,,86,64
214734,note_on,,,,,44,0,1,,,0,,,34,76
214758,control_change,,,,,24,0,1,,,0,64,0,,
214788,note_on,,,,,30,0,1,,,0,,,86,98
214790,note_on,,,,,2,0,1,,,0,,,74,98
214796,control_change,,,,,6,0,1,,,0,64,127,,
214810,note_off,,,,,14,0,1,,,0,,,34,64
214856,note_off,,,,,46,0,1,,,0,,,86,64
214876,note_off,,,,,20,0,1,,,0,,,74,64
214920,note_on,,,,,44,0,1,,,0,,,62,73
214922,note_on,,,,,2,0,1,,,0,,,55,73
214948,note_off,,,,,26,0,1,,,0,,,62,64
214952,note_off,,,,,4,0,1,,,0,,,55,64
215006,note_on,,,,,54,0,1,,,0,,,64,61
215060,note_off,,,,,54,0,1,,,0,,,64,64
215064,note_on,,,,,4,0,1,,,0,,,67,52
215084,note_on,,,,,20,0,1,,,0,,,74,63
215098,note_off,,,,,14,0,1,,,0,,,67,64
215126,note_off,,,,,28,0,1,,,0,,,74,64
215164,note_on,,,,,38,0,1,,,0,,,52,72
215180,note_on,,,,,16,0,1,,,0,,,73,63
215184,note_on,,,,,4,0,1,,,0,,,85,87
215194,control_change,,,,,10,0,1,,,0,64,0,,
215210,note_off,,,,,16,0,1,,,0,,,85,64
215212,note_off,,,,,2,0,1,,,0,,,73,64
215224,control_change,,,,,12,0,1,,,0,64,127,,
215272,note_on,,,,,48,0,1,,,0,,,61,71
215276,note_on,,,,,4,0,1,,,0,,,55,56
215306,note_off,,,,,30,0,1,,,0,,,52,64
215312,note_off,,,,,6,0,1,,,0,,,61,64
215320,note_off,,,,,8,0,1,,,0,,,55,64
215346,note_on,,,,,26,0,1,,,0,,,64,69
215406,note_on,,,,,60,0,1,,,0,,,67,60
215412,note_off,,,,,6,0,1,,,0,,,64,64
215416,note_on,,,,,4,0,1,,,0,,,73,76
215436,note_off,,,,,20,0,1,,,0,,,67,64
215464,note_off,,,,,28,0,1,,,0,,,73,64
215488,note_on,,,,,24,0,1,,,0,,,46,81
215510,note_on,,,,,22,0,1,,,0,,,85,93
215512,note_on,,,,,2,0,1,,,0,,,73,93
215516,control_change,,,,,4,0,1,,,0,64,0,,
215536,note_off,,,,,20,0,1,,,0,,,85,64
215542,control_change,,,,,6,0,1,,,0,64,127,,
215544,note_off,,,,,2,0,1,,,0,,,73,64
215596,note_on,,,,,52,0,1,,,0,,,55,71
215598,note_on,,,,,2,0,1,,,0,,,61,77
215620,note_off,,,,,22,0,1,,,0,,,46,64
215634,note_off,,,,,0,0,1,,,0,,,55,64
215634,note_off,,,,,14,0,1,,,0,,,61,64
215672,note_on,,,,,38,0,1,,,0,,,64,77
215732,note_on,,,,,60,0,1,,,0,,,67,51
215738,note_off,,,,,6,0,1,,,0,,,64,64
215740,note_on,,,,,2,0,1,,,0,,,73,75
215758,note_off,,,,,18,0,1,,,0,,,67,64
215788,note_off,,,,,30,0,1,,,0,,,73,64
215812,note_on,,,,,24,0,1,,,0,,,40,76
215830,control_change,,,,,18,0,1,,,0,64,0,,
215842,note_on,,,,,12,0,1,,,0,,,85,98
215846,note_off,,,,,4,0,1,,,0,,,40,64
215848,note_on,,,,,2,0,1,,,0,,,73,98
215854,control_change,,,,,6,0,1,,,0,64,127,,
215872,note_off,,,,,18,0,1,,,0,,,85,64
215880,note_off,,,,,8,0,1,,,0,,,73,64
215928,note_on,,,,,48,0,1,,,0,,,61,74
215932,note_on,,,,,4,0,1,,,0,,,55,64
215960,note_off,,,,,28,0,1,,,0,,,61,64
215966,note_off,,,,,6,0,1,,,0,,,55,64
216004,note_on,,,,,38,0,1,,,0,,,64,82
216062,note_off,,,,,58,0,1,,,0,,,64,64
216066,note_on,,,,,4,0,1,,,0,,,73,83
216068,note_on,,,,,2,0,1,,,0,,,67,51
216082,note_off,,,,,14,0,1,,,0,,,67,64
216106,note_off,,,,,24,0,1,,,0,,,73,64
216152,note_on,,,,,46,0,1,,,0,,,34,81
216178,control_change,,,,,26,0,1,,,0,64,0,,
216196,note_on,,,,,18,0,1,,,0,,,79,111
216198,note_on,,,,,2,0,1,,,0,,,91,111
216202,note_off,,,,,4,0,1,,,0,,,34,64
216208,control_change,,,,,6,0,1,,,0,64,127,,
216222,note_off,,,,,14,0,1,,,0,,,79,64
216228,note_off,,,,,6,0,1,,,0,,,91,64
216304,note_on,,,,,76,0,1,,,0,,,62,75
216308,note_on,,,,,4,0,1,,,0,,,67,60
216376,note_on,,,,,68,0,1,,,0,,,70,62
216432,note_off,,,,,56,0,1,,,0,,,70,64
216436,note_on,,,,,4,0,1,,,0,,,74,61
216438,note_on,,,,,2,0,1,,,0,,,77,74
216450,note_off,,,,,12,0,1,,,0,,,67,64
216452,note_off,,,,,2,0,1,,,0,,,74,64
216478,note_off,,,,,26,0,1,,,0,,,77,64
216484,note_off,,,,,6,0,1,,,0,,,62,64
216522,note_on,,,,,38,0,1,,,0,,,53,77
216534,note_on,,,,,12,0,1,,,0,,,89,79
216538,note_on,,,,,4,0,1,,,0,,,77,79
216560,note_off,,,,,22,0,1,,,0,,,77,64
216562,note_off,,,,,2,0,1,,,0,,,89,64
216610,note_on,,,,,48,0,1,,,0,,,62,69
216612,note_on,,,,,2,0,1,,,0,,,65,78
216648,note_off,,,,,36,0,1,,,0,,,65,64
216656,note_off,,,,,8,0,1,,,0,,,53,64
216658,note_off,,,,,2,0,1,,,0,,,62,64
216694,note_on,,,,,36,0,1,,,0,,,70,81
216760,note_off,,,,,66,0,1,,,0,,,70,64
216762,note_on,,,,,2,0,1,,,0,,,77,77
216762,note_on,,,,,0,0,1,,,0,,,74,68
216806,note_off,,,,,44,0,1,,,0,,,74,64
216856,note_on,,,,,50,0,1,,,0,,,50,77
216894,note_off,,,,,38,0,1,,,0,,,77,64
216896,note_off,,,,,2,0,1,,,0,,,50,64
216896,control_change,,,,,0,0,1,,,0,64,0,,
216900,control_change,,,,,4,0,1,,,0,64,127,,
216942,note_on,,,,,42,0,1,,,0,,,62,79
216946,note_on,,,,,4,0,1,,,0,,,65,63
216976,note_off,,,,,30,0,1,,,0,,,65,64
216980,note_off,,,,,4,0,1,,,0,,,62,64
217012,note_on,,,,,32,0,1,,,0,,,70,74
217064,note_off,,,,,52,0,1,,,0,,,70,64
217082,note_on,,,,,18,0,1,,,0,,,74,64
217084,note_on,,,,,2,0,1,,,0,,,77,73
217100,note_off,,,,,16,0,1,,,0,,,74,64
217124,note_off,,,,,24,0,1,,,0,,,77,64
217174,note_on,,,,,50,0,1,,,0,,,46,79
217202,note_on,,,,,28,0,1,,,0,,,79,87
217204,note_on,,,,,2,0,1,,,0,,,91,77
217212,note_off,,,,,8,0,1,,,0,,,46,64
217226,note_off,,,,,14,0,1,,,0,,,91,64
217228,note_off,,,,,2,0,1,,,0,,,79,64
217282,note_on,,,,,54,0,1,,,0,,,62,70
217288,note_on,,,,,6,0,1,,,0,,,58,82
217312,note_off,,,,,24,0,1,,,0,,,62,64
217320,note_off,,,,,8,0,1,,,0,,,58,64
217362,note_on,,,,,42,0,1,,,0,,,65,78
217402,note_off,,,,,40,0,1,,,0,,,65,64
217426,note_on,,,,,24,0,1,,,0,,,74,77
217426,note_on,,,,,0,0,1,,,0,,,70,58
217440,note_off,,,,,14,0,1,,,0,,,70,64
217452,note_off,,,,,12,0,1,,,0,,,74,64
217504,note_on,,,,,52,0,1,,,0,,,77,82
217506,note_on,,,,,2,0,1,,,0,,,89,84
217530,note_off,,,,,24,0,1,,,0,,,77,64
217532,note_off,,,,,2,0,1,,,0,,,89,64
217574,note_on,,,,,42,0,1,,,0,,,34,78
217582,note_on,,,,,8,0,1,,,0,,,46,71
217600,control_change,,,,,18,0,1,,,0,64,0,,
217632,note_on,,,,,32,0,1,,,0,,,89,97
217634,note_on,,,,,2,0,1,,,0,,,77,97
217640,control_change,,,,,6,0,1,,,0,64,127,,
217648,note_off,,,,,8,0,1,,,0,,,34,64
217662,note_off,,,,,14,0,1,,,0,,,46,64
217700,note_off,,,,,38,0,1,,,0,,,89,64
217718,note_off,,,,,18,0,1,,,0,,,77,64
217760,note_on,,,,,42,0,1,,,0,,,65,70
217762,note_on,,,,,2,0,1,,,0,,,61,80
217830,note_on,,,,,68,0,1,,,0,,,67,61
217856,note_off,,,,,26,0,1,,,0,,,65,64
217898,note_on,,,,,42,0,1,,,0,,,77,70
217908,note_on,,,,,10,0,1,,,0,,,73,66
217912,note_off,,,,,4,0,1,,,0,,,67,64
217942,note_off,,,,,30,0,1,,,0,,,73,64
217944,note_off,,,,,2,0,1,,,0,,,77,64
217948,note_off,,,,,4,0,1,,,0,,,61,64
217976,note_on,,,,,28,0,1,,,0,,,55,63
218004,note_on,,,,,28,0,1,,,0,,,76,71
218008,note_on,,,,,4,0,1,,,0,,,88,71
218032,note_off,,,,,24,0,1,,,0,,,76,64
218036,note_off,,,,,4,0,1,,,0,,,88,64
218080,note_on,,,,,44,0,1,,,0,,,64,75
218082,note_on,,,,,2,0,1,,,0,,,61,77
218116,note_off,,,,,34,0,1,,,0,,,64,64
218132,note_off,,,,,16,0,1,,,0,,,55,64
218134,note_off,,,,,2,0,1,,,0,,,61,64
218156,note_on,,,,,22,0,1,,,0,,,67,75
218208,note_off,,,,,52,0,1,,,0,,,67,64
218220,note_on,,,,,12,0,1,,,0,,,73,76
218224,note_on,,,,,4,0,1,,,0,,,76,72
218246,note_off,,,,,22,0,1,,,0,,,73,64
218266,note_off,,,,,20,0,1,,,0,,,76,64
218302,note_on,,,,,36,0,1,,,0,,,45,86
218324,control_change,,,,,22,0,1,,,0,64,0,,
218336,note_on,,,,,12,0,1,,,0,,,88,75
218336,note_on,,,,,0,0,1,,,0,,,76,75
218344,note_off,,,,,8,0,1,,,0,,,45,64
218352,control_change,,,,,8,0,1,,,0,64,127,,
218368,note_off,,,,,16,0,1,,,0,,,76,64
218374,note_off,,,,,6,0,1,,,0,,,88,64
218426,note_on,,,,,52,0,1,,,0,,,61,88
218428,note_on,,,,,2,0,1,,,0,,,64,77
218456,note_off,,,,,28,0,1,,,0,,,64,64
218460,note_off,,,,,4,0,1,,,0,,,61,64
218492,note_on,,,,,32,0,1,,,0,,,69,86
218546,note_off,,,,,54,0,1,,,0,,,69,64
218556,note_on,,,,,10,0,1,,,0,,,73,61
218560,note_on,,,,,4,0,1,,,0,,,76,64
218584,note_off,,,,,24,0,1,,,0,,,73,64
218600,note_off,,,,,16,0,1,,,0,,,76,64
218630,note_on,,,,,30,0,1,,,0,,,43,82
218664,control_change,,,,,34,0,1,,,0,64,0,,
218666,note_on,,,,,2,0,1,,,0,,,88,99
218666,note_on,,,,,0,0,1,,,0,,,76,99
218680,note_off,,,,,14,0,1,,,0,,,43,64
218688,control_change,,,,,8,0,1,,,0,64,127,,
218696,note_off,,,,,8,0,1,,,0,,,76,64
218702,note_off,,,,,6,0,1,,,0,,,88,64
218764,note_on,,,,,62,0,1,,,0,,,61,92
218766,note_on,,,,,2,0,1,,,0,,,64,78
218792,note_off,,,,,0,0,1,,,0,,,61,64
