tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
207880,note_off,,,,,48,0,1,,,,63,0,0,,
207892,note_on,,,,,12,0,1,,,,65,38,0,,
207928,note_off,,,,,36,0,1,,,,65,0,0,,
207956,note_on,,,,,28,0,1,,,,63,37,0,,
207988,note_on,,,,,32,0,1,,,,65,36,0,,
207992,note_off,,,,,4,0,1,,,,63,0,0,,
208044,note_off,,,,,52,0,1,,,,65,0,0,,
208060,note_on,,,,,16,0,1,,,,63,34,0,,
208092,note_off,,,,,32,0,1,,,,63,0,0,,
208100,note_on,,,,,8,0,1,,,,65,46,0,,
208144,note_off,,,,,44,0,1,,,,65,0,0,,
208156,note_on,,,,,12,0,1,,,,63,62,0,,
208200,note_off,,,,,44,0,1,,,,63,0,0,,
208220,note_on,,,,,20,0,1,,,,65,52,0,,
208248,note_off,,,,,28,0,1,,,,65,0,0,,
208272,note_on,,,,,24,0,1,,,,63,42,0,,
208296,note_off,,,,,24,0,1,,,,63,0,0,,
208384,note_on,,,,,88,0,1,,,,63,49,0,,
208412,note_off,,,,,28,0,1,,,,71,0,0,,
208424,note_off,,,,,12,0,1,,,,63,0,0,,
208440,note_on,,,,,16,0,1,,,,65,29,0,,
208484,note_off,,,,,44,0,1,,,,65,0,0,,
208512,note_off,,,,,28,0,1,,,,78,0,0,,
208532,note_on,,,,,20,0,1,,,,62,47,0,,
208544,note_on,,,,,0,0,1,,,,70,40,0,,
208544,note_on,,,,,12,0,1,,,,79,65,0,,
208572,control_change,,,,,28,0,1,,,,,,0,64,104
208580,control_change,,,,,8,0,1,,,,,,0,64,56
208596,control_change,,,,,16,0,1,,,,,,0,64,24
208600,note_off,,,,,4,0,1,,,,62,0,0,,
208608,control_change,,,,,8,0,1,,,,,,0,64,0
208888,note_on,,,,,280,0,1,,,,61,46,0,,
208940,control_change,,,,,52,0,1,,,,,,0,64,40
208952,control_change,,,,,12,0,1,,,,,,0,64,72
208964,control_change,,,,,12,0,1,,,,,,0,64,104
208968,note_off,,,,,4,0,1,,,,61,0,0,,
208972,control_change,,,,,4,0,1,,,,,,0,64,127
208976,note_on,,,,,4,0,1,,,,62,53,0,,
209008,note_off,,,,,32,0,1,,,,62,0,0,,
209076,note_off,,,,,68,0,1,,,,70,0,0,,
209156,note_off,,,,,80,0,1,,,,79,0,0,,
209272,control_change,,,,,116,0,1,,,,,,0,64,104
209284,control_change,,,,,12,0,1,,,,,,0,64,56
209296,control_change,,,,,12,0,1,,,,,,0,64,24
209304,note_on,,,,,8,0,1,,,,63,39,0,,
209308,control_change,,,,,0,0,1,,,,,,0,64,0
209308,note_on,,,,,4,0,1,,,,78,60,0,,
209328,note_on,,,,,20,0,1,,,,71,50,0,,
209340,note_off,,,,,12,0,1,,,,63,0,0,,
209344,control_change,,,,,0,0,1,,,,,,0,64,72
209344,note_on,,,,,4,0,1,,,,65,41,0,,
209356,control_change,,,,,12,0,1,,,,,,0,64,127
209412,note_off,,,,,56,0,1,,,,65,0,0,,
209432,note_on,,,,,20,0,1,,,,63,37,0,,
209468,note_off,,,,,36,0,1,,,,63,0,0,,
209484,note_on,,,,,16,0,1,,,,65,25,0,,
209524,note_off,,,,,40,0,1,,,,65,0,0,,
209532,note_on,,,,,8,0,1,,,,63,43,0,,
209576,note_off,,,,,44,0,1,,,,63,0,0,,
209584,note_on,,,,,8,0,1,,,,65,31,0,,
209624,note_off,,,,,40,0,1,,,,65,0,0,,
209652,note_on,,,,,28,0,1,,,,63,32,0,,
209684,note_off,,,,,32,0,1,,,,63,0,0,,
209712,note_on,,,,,28,0,1,,,,65,31,0,,
209748,note_off,,,,,36,0,1,,,,65,0,0,,
209760,note_on,,,,,12,0,1,,,,63,49,0,,
209808,note_off,,,,,48,0,1,,,,63,0,0,,
209828,note_on,,,,,20,0,1,,,,65,38,0,,
209860,note_off,,,,,32,0,1,,,,65,0,0,,
209880,note_on,,,,,20,0,1,,,,63,40,0,,
209916,note_off,,,,,36,0,1,,,,63,0,0,,
209932,note_on,,,,,16,0,1,,,,65,37,0,,
209972,note_off,,,,,40,0,1,,,,65,0,0,,
209992,note_on,,,,,20,0,1,,,,63,39,0,,
210028,note_on,,,,,36,0,1,,,,65,36,0,,
210032,note_off,,,,,4,0,1,,,,63,0,0,,
210080,note_off,,,,,48,0,1,,,,65,0,0,,
210100,note_on,,,,,20,0,1,,,,63,47,0,,
210136,note_off,,,,,36,0,1,,,,63,0,0,,
210152,note_on,,,,,16,0,1,,,,65,31,0,,
210188,note_off,,,,,36,0,1,,,,65,0,0,,
210200,note_on,,,,,12,0,1,,,,63,54,0,,
210244,note_off,,,,,44,0,1,,,,63,0,0,,
210268,note_on,,,,,24,0,1,,,,65,39,0,,
210300,note_off,,,,,32,0,1,,,,65,0,0,,
210312,note_on,,,,,12,0,1,,,,63,48,0,,
210348,note_off,,,,,36,0,1,,,,63,0,0,,
210380,note_on,,,,,32,0,1,,,,65,39,0,,
210412,note_off,,,,,32,0,1,,,,65,0,0,,
210424,note_on,,,,,12,0,1,,,,63,47,0,,
210464,note_off,,,,,40,0,1,,,,63,0,0,,
210508,note_on,,,,,44,0,1,,,,65,22,0,,
210532,note_off,,,,,24,0,1,,,,65,0,0,,
210680,note_on,,,,,148,0,1,,,,63,23,0,,
210696,note_off,,,,,16,0,1,,,,71,0,0,,
210748,note_off,,,,,52,0,1,,,,63,0,0,,
210784,note_off,,,,,36,0,1,,,,78,0,0,,
210832,note_on,,,,,48,0,1,,,,61,43,0,,
210840,note_on,,,,,8,0,1,,,,79,65,0,,
210848,note_on,,,,,8,0,1,,,,70,37,0,,
210864,control_change,,,,,16,0,1,,,,,,0,64,88
210876,control_change,,,,,12,0,1,,,,,,0,64,56
210888,control_change,,,,,12,0,1,,,,,,0,64,72
210900,control_change,,,,,12,0,1,,,,,,0,64,104
210908,control_change,,,,,0,0,1,,,,,,0,64,127
210908,note_off,,,,,8,0,1,,,,61,0,0,,
210940,note_on,,,,,32,0,1,,,,65,33,0,,
210964,note_off,,,,,24,0,1,,,,65,0,0,,
210984,note_on,,,,,20,0,1,,,,63,49,0,,
211020,note_off,,,,,36,0,1,,,,63,0,0,,
211056,note_on,,,,,36,0,1,,,,65,44,0,,
211084,note_off,,,,,28,0,1,,,,65,0,0,,
211104,note_on,,,,,20,0,1,,,,63,27,0,,
211136,note_off,,,,,32,0,1,,,,63,0,0,,
211160,note_on,,,,,24,0,1,,,,65,39,0,,
211192,note_off,,,,,32,0,1,,,,65,0,0,,
211208,note_on,,,,,16,0,1,,,,63,52,0,,
211260,note_off,,,,,52,0,1,,,,63,0,0,,
211276,note_on,,,,,16,0,1,,,,65,43,0,,
211304,note_off,,,,,28,0,1,,,,65,0,0,,
211332,note_on,,,,,28,0,1,,,,63,36,0,,
211368,note_off,,,,,36,0,1,,,,63,0,0,,
211448,note_on,,,,,80,0,1,,,,63,36,0,,
211484,note_off,,,,,36,0,1,,,,63,0,0,,
211536,note_on,,,,,52,0,1,,,,65,22,0,,
211564,note_off,,,,,28,0,1,,,,65,0,0,,
211596,note_off,,,,,32,0,1,,,,79,0,0,,
211608,note_off,,,,,12,0,1,,,,70,0,0,,
211724,note_on,,,,,116,0,1,,,,80,60,0,,
211740,note_on,,,,,16,0,1,,,,68,27,0,,
211748,note_on,,,,,8,0,1,,,,63,32,0,,
211848,control_change,,,,,100,0,1,,,,,,0,64,88
211860,control_change,,,,,12,0,1,,,,,,0,64,24
211872,control_change,,,,,12,0,1,,,,,,0,64,0
211908,note_on,,,,,36,0,1,,,,60,1,0,,
211968,control_change,,,,,60,0,1,,,,,,0,64,24
211980,control_change,,,,,12,0,1,,,,,,0,64,88
211992,control_change,,,,,12,0,1,,,,,,0,64,127
212032,note_off,,,,,40,0,1,,,,68,0,0,,
212052,note_off,,,,,20,0,1,,,,80,0,0,,
212060,note_off,,,,,0,0,1,,,,60,0,0,,
212060,note_off,,,,,8,0,1,,,,63,0,0,,
212464,note_on,,,,,404,0,1,,,,80,51,0,,
212472,note_on,,,,,8,0,1,,,,68,31,0,,
212484,note_on,,,,,12,0,1,,,,56,34,0,,
212484,note_on,,,,,0,0,1,,,,72,48,0,,
212496,note_on,,,,,12,0,1,,,,63,22,0,,
212572,control_change,,,,,76,0,1,,,,,,0,64,88
212584,control_change,,,,,12,0,1,,,,,,0,64,56
212596,control_change,,,,,12,0,1,,,,,,0,64,24
212608,control_change,,,,,12,0,1,,,,,,0,64,0
212752,control_change,,,,,144,0,1,,,,,,0,64,24
212764,control_change,,,,,12,0,1,,,,,,0,64,72
212776,control_change,,,,,12,0,1,,,,,,0,64,104
212788,control_change,,,,,12,0,1,,,,,,0,64,127
213132,note_off,,,,,344,0,1,,,,72,0,0,,
213148,note_off,,,,,16,0,1,,,,80,0,0,,
213160,note_off,,,,,12,0,1,,,,68,0,0,,
213180,note_off,,,,,20,0,1,,,,56,0,0,,
213192,note_off,,,,,12,0,1,,,,63,0,0,,
213412,note_on,,,,,220,0,1,,,,80,64,0,,
213424,note_on,,,,,12,0,1,,,,68,32,0,,
213432,note_on,,,,,8,0,1,,,,72,47,0,,
213436,note_on,,,,,4,0,1,,,,63,26,0,,
213440,note_on,,,,,4,0,1,,,,56,25,0,,
213464,note_off,,,,,24,0,1,,,,72,0,0,,
213488,note_off,,,,,24,0,1,,,,68,0,0,,
213488,note_off,,,,,0,0,1,,,,56,0,0,,
213492,note_off,,,,,4,0,1,,,,63,0,0,,
213512,note_off,,,,,20,0,1,,,,80,0,0,,
213656,note_on,,,,,144,0,1,,,,80,64,0,,
213676,note_on,,,,,20,0,1,,,,68,33,0,,
213684,note_on,,,,,0,0,1,,,,56,33,0,,
213684,note_on,,,,,0,0,1,,,,63,29,0,,
213684,note_on,,,,,8,0,1,,,,72,52,0,,
213728,note_off,,,,,44,0,1,,,,72,0,0,,
213740,note_off,,,,,12,0,1,,,,68,0,0,,
213744,note_off,,,,,4,0,1,,,,63,0,0,,
213748,note_off,,,,,4,0,1,,,,56,0,0,,
213768,note_off,,,,,20,0,1,,,,80,0,0,,
213872,note_on,,,,,104,0,1,,,,80,77,0,,
213884,note_on,,,,,12,0,1,,,,72,68,0,,
213888,note_on,,,,,4,0,1,,,,68,37,0,,
213892,note_on,,,,,4,0,1,,,,63,44,0,,
213900,note_on,,,,,8,0,1,,,,56,40,0,,
213932,note_off,,,,,32,0,1,,,,68,0,0,,
213944,note_off,,,,,12,0,1,,,,72,0,0,,
213956,note_off,,,,,12,0,1,,,,56,0,0,,
213960,note_off,,,,,4,0,1,,,,63,0,0,,
213980,note_off,,,,,20,0,1,,,,80,0,0,,
214076,note_on,,,,,96,0,1,,,,80,72,0,,
214096,note_on,,,,,20,0,1,,,,68,36,0,,
214096,note_on,,,,,0,0,1,,,,72,64,0,,
214100,note_on,,,,,4,0,1,,,,63,38,0,,
214100,note_on,,,,,0,0,1,,,,56,38,0,,
214140,note_off,,,,,40,0,1,,,,72,0,0,,
214148,note_off,,,,,8,0,1,,,,68,0,0,,
214156,note_off,,,,,8,0,1,,,,56,0,0,,
214164,note_off,,,,,8,0,1,,,,63,0,0,,
214176,note_off,,,,,12,0,1,,,,80,0,0,,
214284,note_on,,,,,108,0,1,,,,80,75,0,,
214288,note_on,,,,,4,0,1,,,,68,42,0,,
214296,note_on,,,,,8,0,1,,,,72,65,0,,
214308,note_on,,,,,12,0,1,,,,63,33,0,,
214316,note_off,,,,,8,0,1,,,,72,0,0,,
214320,note_on,,,,,4,0,1,,,,56,27,0,,
214324,note_off,,,,,4,0,1,,,,68,0,0,,
214352,note_off,,,,,28,0,1,,,,56,0,0,,
214356,note_off,,,,,4,0,1,,,,80,0,0,,
214376,note_off,,,,,20,0,1,,,,63,0,0,,
214536,note_on,,,,,160,0,1,,,,82,68,0,,
214552,note_on,,,,,0,0,1,,,,73,43,0,,
214552,note_on,,,,,16,0,1,,,,63,31,0,,
214556,note_on,,,,,4,0,1,,,,56,35,0,,
214592,control_change,,,,,36,0,1,,,,,,0,64,104
214604,control_change,,,,,12,0,1,,,,,,0,64,24
214616,control_change,,,,,12,0,1,,,,,,0,64,0
214676,control_change,,,,,60,0,1,,,,,,0,64,40
214688,control_change,,,,,12,0,1,,,,,,0,64,127
214716,note_off,,,,,28,0,1,,,,73,0,0,,
214740,note_off,,,,,24,0,1,,,,82,0,0,,
214772,note_on,,,,,32,0,1,,,,80,75,0,,
214788,note_on,,,,,16,0,1,,,,72,59,0,,
214828,note_off,,,,,40,0,1,,,,72,0,0,,
214876,note_off,,,,,48,0,1,,,,80,0,0,,
214944,note_off,,,,,68,0,1,,,,56,0,0,,
214952,note_off,,,,,8,0,1,,,,63,0,0,,
214980,note_on,,,,,28,0,1,,,,79,74,0,,
214984,note_on,,,,,4,0,1,,,,71,44,0,,
215012,note_off,,,,,28,0,1,,,,71,0,0,,
215040,note_off,,,,,28,0,1,,,,79,0,0,,
215216,note_on,,,,,176,0,1,,,,82,69,0,,
215228,note_on,,,,,12,0,1,,,,73,49,0,,
215236,note_on,,,,,8,0,1,,,,56,33,0,,
215240,control_change,,,,,4,0,1,,,,,,0,64,88
215244,note_on,,,,,4,0,1,,,,63,22,0,,
215252,control_change,,,,,8,0,1,,,,,,0,64,40
215264,control_change,,,,,12,0,1,,,,,,0,64,0
215312,control_change,,,,,48,0,1,,,,,,0,64,56
215324,control_change,,,,,12,0,1,,,,,,0,64,104
215336,control_change,,,,,12,0,1,,,,,,0,64,127
215364,note_off,,,,,28,0,1,,,,73,0,0,,
215388,note_off,,,,,24,0,1,,,,82,0,0,,
215432,note_on,,,,,44,0,1,,,,80,67,0,,
215448,note_on,,,,,16,0,1,,,,72,54,0,,
215476,note_off,,,,,28,0,1,,,,72,0,0,,
215528,note_off,,,,,52,0,1,,,,80,0,0,,
215632,note_on,,,,,104,0,1,,,,71,53,0,,
215640,note_on,,,,,8,0,1,,,,79,70,0,,
215668,note_off,,,,,28,0,1,,,,71,0,0,,
215700,note_off,,,,,32,0,1,,,,56,0,0,,
215708,note_off,,,,,8,0,1,,,,79,0,0,,
215712,note_off,,,,,4,0,1,,,,63,0,0,,
215872,note_on,,,,,160,0,1,,,,82,67,0,,
215880,note_on,,,,,8,0,1,,,,73,50,0,,
215892,note_on,,,,,12,0,1,,,,63,25,0,,
215896,note_on,,,,,4,0,1,,,,56,27,0,,
215976,control_change,,,,,80,0,1,,,,,,0,64,104
215988,control_change,,,,,12,0,1,,,,,,0,64,56
216000,control_change,,,,,12,0,1,,,,,,0,64,0
216096,control_change,,,,,96,0,1,,,,,,0,64,56
216108,control_change,,,,,12,0,1,,,,,,0,64,104
216120,control_change,,,,,12,0,1,,,,,,0,64,127
216176,note_off,,,,,56,0,1,,,,73,0,0,,
216252,note_off,,,,,76,0,1,,,,82,0,0,,
216288,note_on,,,,,36,0,1,,,,80,65,0,,
216300,note_on,,,,,12,0,1,,,,72,57,0,,
216332,note_off,,,,,32,0,1,,,,72,0,0,,
216376,note_off,,,,,44,0,1,,,,56,0,0,,
216384,note_off,,,,,8,0,1,,,,63,0,0,,
216408,note_off,,,,,24,0,1,,,,80,0,0,,
216508,note_on,,,,,100,0,1,,,,82,69,0,,
216520,note_on,,,,,12,0,1,,,,73,51,0,,
216528,note_on,,,,,8,0,1,,,,63,27,0,,
216536,note_on,,,,,8,0,1,,,,56,31,0,,
216584,control_change,,,,,48,0,1,,,,,,0,64,104
216596,control_change,,,,,12,0,1,,,,,,0,64,40
216608,control_change,,,,,12,0,1,,,,,,0,64,0
216676,control_change,,,,,68,0,1,,,,,,0,64,72
216688,control_change,,,,,12,0,1,,,,,,0,64,127
216768,note_off,,,,,80,0,1,,,,73,0,0,,
216872,note_off,,,,,104,0,1,,,,82,0,0,,
216916,note_on,,,,,44,0,1,,,,80,69,0,,
216928,note_on,,,,,12,0,1,,,,72,56,0,,
216956,note_off,,,,,28,0,1,,,,72,0,0,,
216980,note_off,,,,,24,0,1,,,,80,0,0,,
216984,note_off,,,,,4,0,1,,,,56,0,0,,
217000,note_off,,,,,16,0,1,,,,63,0,0,,
217172,note_on,,,,,172,0,1,,,,79,63,0,,
217192,note_on,,,,,0,0,1,,,,71,33,0,,
217192,note_on,,,,,20,0,1,,,,56,30,0,,
217204,note_on,,,,,12,0,1,,,,64,33,0,,
217260,control_change,,,,,56,0,1,,,,,,0,64,88
217272,control_change,,,,,12,0,1,,,,,,0,64,40
217284,control_change,,,,,12,0,1,,,,,,0,64,0
217416,control_change,,,,,132,0,1,,,,,,0,64,72
217428,control_change,,,,,12,0,1,,,,,,0,64,127
217524,note_off,,,,,96,0,1,,,,79,0,0,,
217528,note_off,,,,,4,0,1,,,,71,0,0,,
217560,note_off,,,,,32,0,1,,,,56,0,0,,
217564,note_off,,,,,4,0,1,,,,64,0,0,,
217868,note_on,,,,,304,0,1,,,,79,67,0,,
217880,note_on,,,,,12,0,1,,,,71,45,0,,
217884,note_on,,,,,4,0,1,,,,67,43,0,,
217892,note_on,,,,,0,0,1,,,,64,28,0,,
217892,note_on,,,,,8,0,1,,,,56,28,0,,
218032,control_change,,,,,140,0,1,,,,,,0,64,72
218044,control_change,,,,,12,0,1,,,,,,0,64,24
218056,control_change,,,,,12,0,1,,,,,,0,64,0
218136,control_change,,,,,80,0,1,,,,,,0,64,72
218152,control_change,,,,,16,0,1,,,,,,0,64,127
218528,note_off,,,,,376,0,1,,,,79,0,0,,
218544,note_off,,,,,16,0,1,,,,67,0,0,,
218548,note_off,,,,,4,0,1,,,,71,0,0,,
218596,note_off,,,,,48,0,1,,,,56,0,0,,
218636,note_off,,,,,40,0,1,,,,64,0,0,,
218844,note_on,,,,,208,0,1,,,,79,56,0,,
218860,note_on,,,,,16,0,1,,,,71,41,0,,
218864,note_on,,,,,4,0,1,,,,56,28,0,,
218864,note_on,,,,,0,0,1,,,,67,29,0,,
218868,note_on,,,,,4,0,1,,,,64,26,0,,
218928,note_off,,,,,60,0,1,,,,64,0,0,,
218936,note_off,,,,,8,0,1,,,,71,0,0,,
218940,note_off,,,,,4,0,1,,,,67,0,0,,
218944,note_off,,,,,0,0,1,,,,56,0,0,,
218944,note_off,,,,,4,0,1,,,,79,0,0,,
219076,note_on,,,,,132,0,1,,,,79,74,0,,
219088,note_on,,,,,12,0,1,,,,67,37,0,,
219092,note_on,,,,,4,0,1,,,,71,47,0,,
219096,note_on,,,,,4,0,1,,,,56,32,0,,
219100,note_on,,,,,4,0,1,,,,64,33,0,,
219152,note_off,,,,,52,0,1,,,,67,0,0,,
219156,note_off,,,,,4,0,1,,,,71,0,0,,
219160,note_off,,,,,4,0,1,,,,79,0,0,,
219160,note_off,,,,,0,0,1,,,,64,0,0,,
219168,note_off,,,,,8,0,1,,,,56,0,0,,
219296,note_on,,,,,128,0,1,,,,79,81,0,,
219312,note_on,,,,,0,0,1,,,,67,40,0,,
219312,note_on,,,,,16,0,1,,,,71,54,0,,
219316,note_on,,,,,0,0,1,,,,56,33,0,,
219316,note_on,,,,,4,0,1,,,,64,37,0,,
219372,note_off,,,,,56,0,1,,,,67,0,0,,
219376,note_off,,,,,4,0,1,,,,71,0,0,,
219380,note_off,,,,,0,0,1,,,,64,0,0,,
219380,note_off,,,,,0,0,1,,,,56,0,0,,
219380,note_off,,,,,4,0,1,,,,79,0,0,,
219504,note_on,,,,,124,0,1,,,,79,74,0,,
219516,note_on,,,,,0,0,1,,,,67,46,0,,
219516,note_on,,,,,12,0,1,,,,71,58,0,,
219520,note_on,,,,,4,0,1,,,,56,36,0,,
219524,note_on,,,,,4,0,1,,,,64,42,0,,
219580,note_off,,,,,56,0,1,,,,71,0,0,,
219580,note_off,,,,,0,0,1,,,,67,0,0,,
219584,note_off,,,,,4,0,1,,,,56,0,0,,
219588,note_off,,,,,4,0,1,,,,64,0,0,,
219600,note_off,,,,,12,0,1,,,,79,0,0,,
219716,note_on,,,,,116,0,1,,,,79,73,0,,
219720,note_on,,,,,4,0,1,,,,71,51,0,,
219724,note_on,,,,,4,0,1,,,,67,38,0,,
219732,note_on,,,,,8,0,1,,,,64,52,0,,
219740,note_on,,,,,8,0,1,,,,56,31,0,,
219748,note_off,,,,,8,0,1,,,,71,0,0,,
219752,note_off,,,,,4,0,1,,,,67,0,0,,
219784,note_off,,,,,32,0,1,,,,56,0,0,,
219788,note_off,,,,,4,0,1,,,,79,0,0,,
219796,note_off,,,,,8,0,1,,,,64,0,0,,
219964,note_on,,,,,168,0,1,,,,81,70,0,,
219968,control_change,,,,,4,0,1,,,,,,0,64,72
219972,note_on,,,,,4,0,1,,,,64,37,0,,
219976,note_on,,,,,4,0,1,,,,72,54,0,,
219980,note_on,,,,,4,0,1,,,,56,30,0,,
219980,control_change,,,,,0,0,1,,,,,,0,64,0
220060,control_change,,,,,80,0,1,,,,,,0,64,72
220072,control_change,,,,,12,0,1,,,,,,0,64,127
220080,note_off,,,,,8,0,1,,,,72,0,0,,
220136,note_off,,,,,56,0,1,,,,81,0,0,,
220192,note_on,,,,,56,0,1,,,,79,75,0,,
220200,note_on,,,,,8,0,1,,,,71,59,0,,
220256,note_off,,,,,56,0,1,,,,71,0,0,,
220284,note_off,,,,,28,0,1,,,,79,0,0,,
220400,note_on,,,,,116,0,1,,,,78,73,0,,
220412,note_on,,,,,12,0,1,,,,70,48,0,,
220460,note_off,,,,,48,0,1,,,,70,0,0,,
220480,note_off,,,,,20,0,1,,,,56,0,0,,
220492,note_off,,,,,12,0,1,,,,64,0,0,,
220504,note_off,,,,,12,0,1,,,,78,0,0,,
220624,note_on,,,,,120,0,1,,,,81,74,0,,
220640,note_on,,,,,16,0,1,,,,64,40,0,,
220640,note_on,,,,,0,0,1,,,,56,35,0,,
220644,control_change,,,,,0,0,1,,,,,,0,64,56
220644,note_on,,,,,4,0,1,,,,72,58,0,,
220656,control_change,,,,,12,0,1,,,,,,0,64,0
220716,control_change,,,,,60,0,1,,,,,,0,64,24
220720,note_off,,,,,4,0,1,,,,72,0,0,,
220728,control_change,,,,,8,0,1,,,,,,0,64,88
220740,control_change,,,,,12,0,1,,,,,,0,64,127
220780,note_off,,,,,40,0,1,,,,81,0,0,,
220848,note_on,,,,,68,0,1,,,,79,74,0,,
220856,note_on,,,,,8,0,1,,,,71,52,0,,
220888,note_off,,,,,32,0,1,,,,71,0,0,,
220932,note_off,,,,,44,0,1,,,,79,0,0,,
221048,note_on,,,,,116,0,1,,,,78,70,0,,
221060,note_on,,,,,12,0,1,,,,70,43,0,,
221108,note_off,,,,,48,0,1,,,,70,0,0,,
221132,note_off,,,,,24,0,1,,,,64,0,0,,
221140,note_off,,,,,8,0,1,,,,56,0,0,,
221148,note_off,,,,,8,0,1,,,,78,0,0,,
221264,note_on,,,,,116,0,1,,,,81,66,0,,
221280,note_on,,,,,16,0,1,,,,72,51,0,,
221344,control_change,,,,,64,0,1,,,,,,0,64,72
221356,control_change,,,,,12,0,1,,,,,,0,64,56
221380,control_change,,,,,24,0,1,,,,,,0,64,88
221392,control_change,,,,,12,0,1,,,,,,0,64,127
221532,note_off,,,,,140,0,1,,,,72,0,0,,
221632,note_off,,,,,100,0,1,,,,81,0,0,,
221708,note_on,,,,,76,0,1,,,,79,71,0,,
221716,note_on,,,,,8,0,1,,,,71,55,0,,
221764,note_off,,,,,48,0,1,,,,71,0,0,,
221816,note_off,,,,,52,0,1,,,,79,0,0,,
221944,note_on,,,,,128,0,1,,,,81,68,0,,
221956,note_on,,,,,12,0,1,,,,72,54,0,,
221968,note_on,,,,,0,0,1,,,,56,26,0,,
221968,note_on,,,,,12,0,1,,,,64,31,0,,
222020,control_change,,,,,52,0,1,,,,,,0,64,104
222032,control_change,,,,,12,0,1,,,,,,0,64,40
222044,control_change,,,,,12,0,1,,,,,,0,64,0
222104,control_change,,,,,60,0,1,,,,,,0,64,40
222116,control_change,,,,,12,0,1,,,,,,0,64,104
222128,control_change,,,,,12,0,1,,,,,,0,64,127
222180,note_off,,,,,52,0,1,,,,72,0,0,,
222276,note_off,,,,,96,0,1,,,,81,0,0,,
222316,note_off,,,,,40,0,1,,,,56,0,0,,
222320,note_off,,,,,4,0,1,,,,64,0,0,,
222416,note_on,,,,,96,0,1,,,,79,74,0,,
222432,note_on,,,,,16,0,1,,,,71,47,0,,
222460,note_off,,,,,28,0,1,,,,71,0,0,,
222492,note_off,,,,,32,0,1,,,,79,0,0,,
222680,note_on,,,,,188,0,1,,,,78,63,0,,
222708,note_on,,,,,28,0,1,,,,71,32,0,,
222712,note_on,,,,,4,0,1,,,,56,31,0,,
222732,note_on,,,,,20,0,1,,,,66,20,0,,
222748,note_on,,,,,16,0,1,,,,63,22,0,,
222772,control_change,,,,,24,0,1,,,,,,0,64,72
222784,control_change,,,,,12,0,1,,,,,,0,64,24
222792,control_change,,,,,8,0,1,,,,,,0,64,0
222912,control_change,,,,,120,0,1,,,,,,0,64,40
222924,control_change,,,,,12,0,1,,,,,,0,64,88
222936,control_change,,,,,12,0,1,,,,,,0,64,127
223004,note_off,,,,,68,0,1,,,,71,0,0,,
223024,note_off,,,,,20,0,1,,,,78,0,0,,
223044,note_off,,,,,20,0,1,,,,56,0,0,,
223056,note_off,,,,,12,0,1,,,,66,0,0,,
223068,note_off,,,,,12,0,1,,,,63,0,0,,
223396,note_on,,,,,328,0,1,,,,78,64,0,,
223412,note_on,,,,,16,0,1,,,,71,45,0,,
223428,note_on,,,,,0,0,1,,,,56,28,0,,
223428,note_on,,,,,16,0,1,,,,63,26,0,,
223428,note_on,,,,,0,0,1,,,,66,25,0,,
223552,control_change,,,,,124,0,1,,,,,,0,64,104
223568,control_change,,,,,16,0,1,,,,,,0,64,88
223580,control_change,,,,,12,0,1,,,,,,0,64,40
223592,control_change,,,,,12,0,1,,,,,,0,64,0
223696,control_change,,,,,104,0,1,,,,,,0,64,72
223708,control_change,,,,,12,0,1,,,,,,0,64,127
224056,note_off,,,,,348,0,1,,,,71,0,0,,
224072,note_off,,,,,0,0,1,,,,56,0,0,,
224072,note_off,,,,,16,0,1,,,,78,0,0,,
224096,note_off,,,,,24,0,1,,,,63,0,0,,
224124,note_off,,,,,28,0,1,,,,66,0,0,,
224312,note_on,,,,,188,0,1,,,,78,67,0,,
224332,note_on,,,,,20,0,1,,,,71,42,0,,
224340,note_on,,,,,8,0,1,,,,56,31,0,,
224340,note_on,,,,,0,0,1,,,,66,25,0,,
224344,note_on,,,,,4,0,1,,,,63,25,0,,
224380,note_off,,,,,36,0,1,,,,71,0,0,,
224404,note_off,,,,,0,0,1,,,,63,0,0,,
224404,note_off,,,,,24,0,1,,,,56,0,0,,
224412,note_off,,,,,8,0,1,,,,78,0,0,,
224412,note_off,,,,,0,0,1,,,,66,0,0,,
224536,note_on,,,,,124,0,1,,,,78,72,0,,
224560,note_on,,,,,24,0,1,,,,56,32,0,,
224564,note_on,,,,,0,0,1,,,,66,23,0,,
224564,note_on,,,,,4,0,1,,,,71,45,0,,
224564,note_on,,,,,0,0,1,,,,63,29,0,,
224624,note_off,,,,,60,0,1,,,,71,0,0,,
224640,note_off,,,,,16,0,1,,,,56,0,0,,
224640,note_off,,,,,0,0,1,,,,63,0,0,,
224640,note_off,,,,,0,0,1,,,,66,0,0,,
224648,note_off,,,,,8,0,1,,,,78,0,0,,
224752,note_on,,,,,104,0,1,,,,78,78,0,,
224772,note_on,,,,,0,0,1,,,,56,39,0,,
224772,note_on,,,,,0,0,1,,,,71,56,0,,
224772,note_on,,,,,20,0,1,,,,66,35,0,,
224772,note_on,,,,,0,0,1,,,,63,40,0,,
224816,note_off,,,,,44,0,1,,,,71,0,0,,
224832,note_off,,,,,16,0,1,,,,56,0,0,,
224832,note_off,,,,,0,0,1,,,,63,0,0,,
