tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
279227,note_on,,,,,225,0,1,,,,,0,,,27,0
279240,note_on,,,,,0,0,1,,,,,0,,,58,127
279240,note_on,,,,,0,0,1,,,,,0,,,67,127
279240,note_on,,,,,0,0,0,,,,,0,,,91,127
279240,note_on,,,,,253,0,0,,,,,0,,,79,127
279240,note_on,,,,,13,0,1,,,,,0,,,51,127
279240,note_on,,,,,0,0,1,,,,,0,,,61,127
279240,note_on,,,,,0,0,0,,,,,0,,,82,127
279560,note_on,,,,,0,0,0,,,,,0,,,91,0
279560,note_on,,,,,0,0,0,,,,,0,,,82,0
279560,note_on,,,,,320,0,0,,,,,0,,,79,0
279560,note_on,,,,,0,0,1,,,,,0,,,67,0
279560,note_on,,,,,0,0,1,,,,,0,,,61,0
279560,note_on,,,,,0,0,1,,,,,0,,,58,0
279560,note_on,,,,,320,0,1,,,,,0,,,51,0
279720,note_on,,,,,160,0,1,,,,,0,,,51,112
279720,note_on,,,,,160,0,0,,,,,0,,,77,112
279720,note_on,,,,,0,0,1,,,,,0,,,61,112
279720,note_on,,,,,0,0,1,,,,,0,,,58,112
279720,note_on,,,,,0,0,0,,,,,0,,,82,112
279720,note_on,,,,,0,0,0,,,,,0,,,89,112
279720,note_on,,,,,0,0,1,,,,,0,,,65,112
279947,note_on,,,,,227,0,1,,,,,0,,,51,0
279947,note_on,,,,,0,0,1,,,,,0,,,65,0
279947,note_on,,,,,0,0,0,,,,,0,,,89,0
279947,note_on,,,,,0,0,0,,,,,0,,,82,0
279947,note_on,,,,,227,0,0,,,,,0,,,77,0
279947,note_on,,,,,0,0,1,,,,,0,,,58,0
279947,note_on,,,,,0,0,1,,,,,0,,,61,0
279960,note_on,,,,,0,0,0,,,,,0,,,85,112
279960,note_on,,,,,13,0,0,,,,,0,,,73,112
279960,note_on,,,,,13,0,1,,,,,0,,,51,112
279960,note_on,,,,,0,0,1,,,,,0,,,58,112
279960,note_on,,,,,0,0,1,,,,,0,,,65,112
279960,note_on,,,,,0,0,1,,,,,0,,,61,112
280187,note_on,,,,,0,0,1,,,,,0,,,58,0
280187,note_on,,,,,0,0,1,,,,,0,,,61,0
280187,note_on,,,,,227,0,0,,,,,0,,,73,0
280187,note_on,,,,,227,0,1,,,,,0,,,51,0
280187,note_on,,,,,0,0,0,,,,,0,,,85,0
280187,note_on,,,,,0,0,1,,,,,0,,,65,0
