tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
112800,note_on,0,0,0,,,,,,,,0,,,78,81
112800,note_on,0,0,0,,,,,,,,0,,,57,72
112860,note_on,60,0,0,,,,,,,,0,,,78,0
112860,note_on,0,0,0,,,,,,,,0,,,75,0
112880,set_tempo,20,1,0,,,,,,353232,,,,,,
112920,set_tempo,40,1,0,,,,,,354421,,,,,,
112920,note_on,0,0,0,,,,,,,,0,,,57,0
112960,note_on,40,0,0,,,,,,,,0,,,76,65
112960,note_on,0,0,0,,,,,,,,0,,,80,74
113000,set_tempo,40,1,0,,,,,,355619,,,,,,
113020,note_on,20,0,0,,,,,,,,0,,,80,0
113020,note_on,0,0,0,,,,,,,,0,,,76,0
113080,set_tempo,60,1,0,,,,,,356824,,,,,,
113120,note_on,40,0,0,,,,,,,,0,,,78,66
113120,note_on,0,0,0,,,,,,,,0,,,81,76
113160,set_tempo,40,1,0,,,,,,358038,,,,,,
113180,note_on,20,0,0,,,,,,,,0,,,81,0
113180,note_on,0,0,0,,,,,,,,0,,,78,0
113240,set_tempo,60,1,0,,,,,,359260,,,,,,
113280,set_tempo,40,1,0,,,,,,353232,,,,,,
113280,note_on,0,0,0,,,,,,,,0,,,59,65
113400,note_on,120,0,0,,,,,,,,0,,,59,0
113400,note_on,0,0,0,,,,,,,,0,,,71,56
113400,note_on,0,0,0,,,,,,,,0,,,68,47
113490,note_on,90,0,0,,,,,,,,0,,,68,0
113490,note_on,0,0,0,,,,,,,,0,,,71,0
113520,set_tempo,30,1,0,,,,,,342877,,,,,,
113520,note_on,0,0,0,,,,,,,,0,,,76,56
113610,note_on,90,0,0,,,,,,,,0,,,76,0
113640,note_on,30,0,0,,,,,,,,0,,,88,50
113640,note_on,0,0,0,,,,,,,,0,,,80,50
113730,note_on,90,0,0,,,,,,,,0,,,80,0
113730,note_on,0,0,0,,,,,,,,0,,,88,0
113760,note_on,30,0,0,,,,,,,,0,,,80,52
113760,note_on,0,0,0,,,,,,,,0,,,88,62
113850,note_on,90,0,0,,,,,,,,0,,,88,0
113850,note_on,0,0,0,,,,,,,,0,,,80,0
113880,note_on,30,0,0,,,,,,,,0,,,76,56
113970,note_on,90,0,0,,,,,,,,0,,,76,0
114000,set_tempo,30,1,0,,,,,,365988,,,,,,
