file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes,chord_density,duration_per_note,tempo_complexity,notes_per_second,hand_independence,odd_time_signature_count,consecutive_note_std,pitch_range,average_polyphony,tempo_change_count,max_polyphony,note_to_note_transition,note_to_chord_transition,chord_to_note_transition,chord_to_chord_transition
Bach - 007807b_.csv,625000.0,96.0,283,65537,0.004318171414620748,0.0,25,327685,78,0.2756183745583039,7.629278117704503e-05,0.0,0.8636342829241497,0.7127659574468085,0,373.4232373081273,32.0,3.0106382978723403,1,4,0.0,156.5,157.75,112.66666666666666
Bach - 007903bs.csv,300000.0,200.0,215,122881,0.0017496602403951791,0.0,23,614405,59,0.2744186046511628,3.7434591189850344e-05,0.0,0.34993204807903583,0.796875,0,995.0373883180275,33.0,3.359375,1,4,18.0,98.75,101.25,64.0
Bach - 007903b_.csv,600000.0,100.0,1230,253953,0.004843415907667954,0.0,34,2285577,402,0.32682926829268294,1.4875893483352343e-05,0.0,0.538157323074217,0.7404921700223713,0,287.1398526140594,41.0,2.751677852348993,1,8,108.0,1155.5011904761905,1241.8559523809524,910.1976190476191
Bach - 007906b_.csv,468750.0,128.0,231,52225,0.004423168980373385,0.0,24,417800,85,0.36796536796536794,5.744375299186213e-05,0.0,0.5528961225466731,0.8627450980392157,1,424.2076446319564,36.0,4.529411764705882,1,7,0.0,69.4047619047619,53.96428571428572,102.31666666666666
Bach - 008008b_.csv,625000.0,96.0,338,69633,0.004854020363907917,0.0,25,348165,102,0.30177514792899407,7.180503496905204e-05,0.0,0.9708040727815834,0.8157894736842105,0,296.11783073029653,36.0,2.9649122807017543,1,4,0.0,88.5,90.83333333333331,251.66666666666666
Bach - 008107b_.csv,652173.0,92.00012880018032,283,77824,0.0036364103618421054,0.0,32,389120,75,0.26501766784452296,8.223684210526316e-05,0.0,0.727282072368421,0.8260869565217391,0,525.9031536831045,39.0,3.0760869565217392,1,4,6.0,101.41666666666666,84.0,209.83333333333334
Bach - 008305b_.csv,625000.0,96.0,202,53248,0.0037935697115384615,0.0,25,266240,52,0.25742574257425743,9.390024038461539e-05,0.0,0.7587139423076923,0.8095238095238095,0,437.5126146297945,31.0,3.2063492063492065,1,4,0.0,46.666666666666664,54.916666666666664,62.16666666666667
Bach - 008405b_.csv,625000.0,96.0,218,61441,0.003548119333995215,0.0,23,307205,66,0.30275229357798167,7.486857310265133e-05,0.0,0.709623866799043,0.8307692307692308,0,490.49922564334,36.0,3.353846153846154,1,4,0.0,64.16666666666667,66.83333333333333,87.24999999999997
Bach - 008506b_.csv,625000.0,96.0,292,61441,0.004752526814342214,0.0,28,307205,87,0.2979452054794521,9.114434986409727e-05,0.0,0.9505053628684429,0.8041237113402062,0,302.0354757396637,36.0,3.0103092783505154,1,4,2.0,105.08333333333331,106.75,203.58333333333337
Bach - 008606b_.csv,625000.0,96.0,270,61441,0.004394459725590404,0.0,27,307205,72,0.26666666666666666,8.788919451180808e-05,0.0,0.8788919451180808,0.7865168539325843,0,335.41816497023405,36.0,3.033707865168539,1,4,0.0,96.5,94.83333333333333,124.5
Bach - 008707b_.csv,625000.0,96.0,314,77824,0.004034745065789474,0.0,26,389120,88,0.2802547770700637,6.681743421052632e-05,0.0,0.8069490131578947,0.6581196581196581,0,467.1658732630628,37.0,2.6837606837606836,1,4,0.0,309.9166666666667,276.6666666666667,106.66666666666667
Bach - 008807b_.csv,600000.0,100.0,245,61440,0.003987630208333333,0.0,26,307200,68,0.27755102040816326,8.463541666666667e-05,0.0,0.7975260416666667,0.7142857142857143,0,423.6979088517244,37.0,2.9166666666666665,1,4,0.0,113.25,113.75,86.75
Bach - 008906b_.csv,625000.0,96.0,193,55296,0.003490306712962963,0.0,26,276480,68,0.35233160621761656,9.403935185185185e-05,0.0,0.6980613425925926,0.7704918032786885,0,462.6862306066815,35.0,3.1639344262295084,1,4,0.0,124.83333333333334,122.91666666666666,58.5
Bach - 009005b_.csv,625000.0,96.0,234,53248,0.00439453125,0.0,33,266240,71,0.3034188034188034,0.0001239483173076923,0.0,0.87890625,0.7721518987341772,0,315.4698430024867,34.0,2.962025316455696,1,4,0.0,126.5,132.58333333333331,126.66666666666663
Bach - 009106b_.csv,625000.0,96.0,336,45056,0.007457386363636364,0.0,28,360448,101,0.3005952380952381,7.768110795454545e-05,0.0,0.9321732954545455,0.8266666666666667,0,264.0572426613453,43.0,4.48,1,7,0.0,75.16666666666666,74.4047619047619,257.35238095238094
Bach - 009106ch.csv,625000.0,96.0,197,45056,0.004372336647727273,0.0,25,225280,57,0.2893401015228426,0.00011097301136363636,0.0,0.8744673295454546,0.7352941176470589,0,332.94474974699943,40.0,2.8970588235294117,1,4,2.0,124.0,119.25,103.58333333333331
Bach - 009207b_.csv,789473.0,76.00006586672374,693,151552,0.004572687922297297,0.0,37,909312,171,0.24675324675324675,4.0690104166666664e-05,0.0,0.7621146537162162,0.5559322033898305,0,282.7898768565454,41.0,2.3491525423728814,1,5,211.0,431.95,391.2666666666667,603.6166666666668
Bach - 009209b_.csv,681818.0,88.00002346667293,320,81920,0.00390625,0.0,26,409600,92,0.2875,6.34765625e-05,0.0,0.78125,0.6929824561403509,0,403.16830442140383,32.0,2.807017543859649,1,4,11.0,217.75000000000003,228.99999999999994,111.5
Bach - 009307b_.csv,625000.0,96.0,220,65537,0.0033568823717899814,0.0,26,327685,71,0.32272727272727275,7.934449242412683e-05,0.0,0.6713764743579962,0.7681159420289855,0,516.2772202546097,36.0,3.1884057971014492,1,4,3.0,87.25,77.25,109.58333333333331
Bach - 009408b_.csv,625000.0,96.0,239,69633,0.003432280671520687,0.0,25,348165,72,0.301255230125523,7.180503496905204e-05,0.0,0.6864561343041373,0.7922077922077922,0,530.5269054750166,33.0,3.103896103896104,1,4,1.0,109.5,103.0,72.16666666666667
Bach - 009507b_.csv,600000.0,100.0,347,65536,0.0052947998046875,0.0,37,393216,110,0.3170028818443804,9.409586588541667e-05,0.0,0.8824666341145834,0.8229166666666666,0,298.72196139608377,46.0,3.6145833333333335,1,5,1.0,151.95,149.5,195.68333333333328
Bach - 009606b_.csv,625000.0,96.0,219,61441,0.003564395110756661,0.0,25,307205,64,0.2922374429223744,8.13788838072297e-05,0.0,0.7128790221513323,0.7971014492753623,0,453.78454428577334,31.0,3.1739130434782608,1,4,19.0,65.91666666666666,69.33333333333333,95.41666666666666
Bach - 009709b_.csv,625000.0,96.0,388,55296,0.007016782407407407,0.0,30,442368,140,0.36082474226804123,6.781684027777778e-05,0.0,0.8770978009259259,0.891566265060241,0,285.0790152897309,40.0,4.674698795180723,1,7,2.0,62.10000000000001,55.98809523809523,243.68809523809523
Bach - 009709ch.csv,625000.0,96.0,221,53248,0.004150390625,0.0,23,266240,64,0.2895927601809955,8.638822115384616e-05,0.0,0.830078125,0.8133333333333334,0,376.36307951421014,31.0,2.9466666666666668,1,4,4.0,85.0,67.58333333333333,161.41666666666666
Bach - 009801b_.csv,810810.0,74.000074000074,2562,332800,0.007698317307692308,0.0,41,2995200,669,0.2611241217798595,1.3688568376068377e-05,0.0,0.8553685897435898,0.5476618705035972,1,173.52774287655814,48.0,2.303956834532374,1,8,67.0,4336.545238095238,4541.857142857143,546.6333333333332
Bach - 009906b_.csv,625000.0,96.0,273,61441,0.004443287055874741,0.0,23,307205,77,0.28205128205128205,7.486857310265133e-05,0.0,0.8886574111749483,0.7604166666666666,0,315.67117659041367,33.0,2.84375,1,4,2.0,147.16666666666669,163.91666666666666,170.58333333333334
Bach - 01 Menuet.csv,576920.4773735581,104.00046861423812,1048,23040,0.04548611111111111,27385.75942359607,31,86038,505,0.4818702290076336,0.00036030591134150026,0.04746886355684632,12.180664357609428,0.3939393939393939,1,35.34212702647509,44.0,1.9848484848484849,27,4,96.0,1780.5,1783.0,52.0
Bach - 01. Kyrie Eleison .csv,1115635.0333683803,53.78102892560217,17986,61200,0.29388888888888887,153880.92270043262,49,856452,14048,0.7810519292783276,5.721278016748166e-05,0.1379312392475053,21.000593144741327,0.8704402515723271,1,12.26293974640679,49.0,11.311949685534591,14,30,44.0,668.559301809302,673.5769841269836,6043.77741702741
Bach - 010006b_.csv,789473.0,76.00006586672374,2921,161792,0.01805404469936709,0.0,36,1456128,766,0.2622389592605272,2.4723101265822784e-05,0.0,2.0060049665963433,0.856655290102389,0,112.2837397054295,50.0,4.984641638225256,1,13,14.0,238.23015873015862,250.16511821511816,2837.0948218448243
Bach - 010107bv.csv,625000.0,96.0,326,53248,0.006122295673076923,0.0,33,372736,85,0.2607361963190184,8.853451236263736e-05,0.0,0.8746136675824177,0.7631578947368421,0,297.3938527705591,36.0,4.2894736842105265,1,6,5.0,65.38333333333333,76.36666666666667,79.78333333333336
Bach - 010107b_.csv,625000.0,96.0,314,53248,0.005896935096153846,0.0,33,372736,100,0.3184713375796178,8.853451236263736e-05,0.0,0.8424192994505495,0.890625,0,327.6476497506962,36.0,4.90625,1,6,0.0,49.65,58.93333333333334,111.75
Bach - 010207b_.csv,576923.0,104.00001386666851,228,53248,0.004281850961538462,0.0,27,266240,78,0.34210526315789475,0.00010141225961538462,0.0,0.8563701923076923,0.7916666666666666,0,342.402857029962,32.0,3.1666666666666665,1,4,0.0,59.0,58.0,109.58333333333331
Bach - 010306b_.csv,625000.0,96.0,325,69633,0.004667327272988382,0.0,25,348165,88,0.27076923076923076,7.180503496905204e-05,0.0,0.9334654545976764,0.75,0,298.78930107958763,31.0,2.9017857142857144,1,4,1.0,152.75,129.66666666666666,154.83333333333326
Bach - 010406bv.csv,625000.0,96.0,280,61441,0.004557217493204863,0.0,23,307205,75,0.26785714285714285,7.486857310265133e-05,0.0,0.9114434986409727,0.7083333333333334,0,311.09030140337086,32.0,2.9166666666666665,1,4,1.0,162.16666666666669,162.16666666666669,58.33333333333334
Bach - 010406b_.csv,625000.0,96.0,280,61441,0.004557217493204863,0.0,23,307205,75,0.26785714285714285,7.486857310265133e-05,0.0,0.9114434986409727,0.7083333333333334,0,311.09030140337086,32.0,2.9166666666666665,1,4,1.0,162.16666666666669,162.16666666666669,58.33333333333334
Bach - 010506b_.csv,833333.0,72.00002880001152,1128,98304,0.011474609375,0.0,43,884736,378,0.3351063829787234,4.860206886574074e-05,0.0,1.2749565972222223,0.9772727272727273,0,170.63294625872365,50.0,4.2727272727272725,1,8,4.0,36.0,32.75,1485.819047619047
Bach - 010602b_.csv,857142.0,70.00007000007,1619,157696,0.01026658887987013,0.0,35,1419264,477,0.29462631253860405,2.466066919191919e-05,0.0,1.140732097763348,0.8819875776397516,1,206.9801371807883,46.0,5.027950310559007,1,10,29.0,159.47222222222223,135.01944444444445,1455.1797619047622
Bach - 010707b_.csv,625000.0,96.0,1212,172033,0.007045159940244023,0.0,43,1548297,376,0.3102310231023102,2.7772449342729462e-05,0.0,0.7827955489160026,0.8449848024316109,0,251.20694162338341,47.0,3.683890577507599,1,8,44.0,457.83333333333337,565.6333333333333,713.7714285714288
Bach - 010806b_.csv,714285.0,84.000084000084,291,57345,0.00507454878367774,0.0,29,286725,86,0.29553264604810997,0.00010114220943412678,0.0,1.0149097567355478,0.8571428571428571,0,265.3502093681873,38.0,2.9693877551020407,1,4,0.0,127.41666666666669,144.25,265.75
Bach - 011007b_.csv,625000.0,96.0,206,49152,0.004191080729166667,0.0,26,245760,57,0.2766990291262136,0.00010579427083333334,0.0,0.8382161458333334,0.7285714285714285,0,328.39207183719964,36.0,2.942857142857143,1,4,12.0,126.25,124.0,81.16666666666667
Bach - 011106b_.csv,625000.0,96.0,353,86016,0.004103887648809524,0.0,24,430080,105,0.29745042492917845,5.580357142857143e-05,0.0,0.8207775297619048,0.7165354330708661,0,398.963900286973,34.0,2.779527559055118,1,4,14.0,170.08333333333334,179.08333333333334,178.83333333333337
Bach - 011205b_.csv,625000.0,96.0,504,61441,0.008202991487768754,0.0,27,491528,150,0.2976190476190476,5.4930746569880045e-05,0.0,1.0253739359710943,0.8130841121495327,0,247.77936260306151,31.0,4.710280373831775,1,7,3.0,178.50714285714292,181.93333333333328,184.77380952380952
Bach - 011308b_.csv,625000.0,96.0,285,65537,0.004348688527091566,0.0,29,327685,79,0.2771929824561403,8.849962616537223e-05,0.0,0.8697377054183133,0.7254901960784313,0,295.45618362549493,36.0,2.7941176470588234,1,4,0.0,178.0,167.91666666666669,154.16666666666666
Bach - 011407b_.csv,666666.0,90.00009000009,291,61441,0.004736251037580769,0.0,25,307205,89,0.30584192439862545,8.13788838072297e-05,0.0,0.9472502075161537,0.7938144329896907,0,302.34257012544305,33.0,3.0,1,4,2.0,103.83333333333334,103.91666666666666,176.83333333333331
Bach - 011506bv.csv,625000.0,96.0,333,57345,0.005806957886476589,0.0,26,344070,78,0.23423423423423423,7.556601854273839e-05,0.0,0.9678263144127649,0.9775280898876404,0,351.90802331061144,41.0,3.741573033707865,1,5,0.0,17.4,25.333333333333336,620.6666666666665
Bach - 011506b_.csv,625000.0,96.0,333,57345,0.005806957886476589,0.0,26,344070,78,0.23423423423423423,7.556601854273839e-05,0.0,0.9678263144127649,0.9775280898876404,0,351.90802331061144,41.0,3.741573033707865,1,5,0.0,17.4,25.333333333333336,620.6666666666665
Bach - 011606b_.csv,625000.0,96.0,215,57345,0.0037492370738512514,0.0,24,286725,69,0.3209302325581395,8.37038974627256e-05,0.0,0.7498474147702502,0.7464788732394366,0,428.40081091608454,31.0,3.028169014084507,1,4,6.0,88.25,89.0,80.58333333333331
Bach - 011704b_.csv,645161.0,93.00004185001883,360,61441,0.005859279634120538,0.0,34,368646,101,0.28055555555555556,9.222940164819365e-05,0.0,0.9765466056867563,0.7920792079207921,0,271.67427223490193,41.0,3.5643564356435644,1,5,10.0,116.19999999999999,87.39999999999998,284.8
Bach - 011704v1.csv,645161.0,93.00004185001883,366,61441,0.005956934294689214,0.0,34,368646,97,0.2650273224043716,9.222940164819365e-05,0.0,0.9928223824482023,0.8514851485148515,0,266.1368051145498,41.0,3.623762376237624,1,5,0.0,92.19999999999999,83.39999999999998,361.73333333333323
Bach - 011704v2.csv,645161.0,93.00004185001883,360,61441,0.005859279634120538,0.0,34,368646,102,0.2833333333333333,9.222940164819365e-05,0.0,0.9765466056867563,0.865979381443299,0,278.33098865315543,41.0,3.711340206185567,1,5,0.0,79.4,65.8,321.4
Bach - 011909b_.csv,500000.0,120.0,180,90112,0.0019975142045454545,0.0,23,450560,62,0.34444444444444444,5.1047585227272724e-05,0.0,0.3995028409090909,0.8064516129032258,0,837.3052680969625,35.0,2.903225806451613,1,4,2.0,56.666666666666664,58.333333333333336,129.08333333333334
Bach - 012006b_.csv,625000.0,96.0,294,69633,0.00422213605618026,0.0,27,348165,90,0.30612244897959184,7.754943776657619e-05,0.0,0.8444272112360518,0.7634408602150538,0,354.2880511525755,36.0,3.161290322580645,1,5,0.0,126.9,135.25,98.41666666666669
Bach - 012008ba.csv,576923.0,104.00001386666851,400,58368,0.006853070175438596,0.0,29,525312,145,0.3625,5.520528752436647e-05,0.0,0.7614522417153996,0.7272727272727273,1,354.5379037918557,48.0,5.194805194805195,1,9,2.0,211.5293650793651,208.96785714285718,123.65753968253969
Bach - 012106b_.csv,625000.0,96.0,344,69633,0.00494018640587078,0.0,31,417798,87,0.25290697674418605,7.41985361346871e-05,0.0,0.8233644009784633,0.93,0,385.33435665151904,36.0,3.44,1,5,0.0,48.550000000000004,40.40000000000001,306.7166666666667
Bach - 012206b_.csv,600000.0,100.0,198,49153,0.004028238357780807,0.0,32,294918,56,0.2828282828282828,0.00010850473690992073,0.0,0.6713730596301345,0.8775510204081632,1,510.53930246742834,41.0,4.040816326530612,1,5,10.0,32.6,23.4,153.5999999999999
Bach - 012306b_.csv,375000.0,160.0,276,147458,0.001871719404847482,0.0,27,737290,70,0.2536231884057971,3.662059705136378e-05,0.0,0.3743438809694964,0.7752808988764045,1,919.1240648190693,32.0,3.101123595505618,1,4,0.0,109.25000000000001,144.08333333333331,118.08333333333331
Bach - 012406b_.csv,612244.0,98.00014373354415,327,53248,0.006141075721153846,0.0,27,319488,80,0.24464831804281345,8.451021634615384e-05,0.0,1.0235126201923077,0.9444444444444444,0,320.46852722530144,38.0,3.6333333333333333,1,5,2.0,25.400000000000006,27.083333333333336,498.2166666666667
Bach - 012506b_.csv,625000.0,96.0,215,53248,0.004037710336538462,0.0,29,266240,72,0.33488372093023255,0.00010892427884615385,0.0,0.8075420673076923,0.8285714285714286,0,407.1744601825684,36.0,3.0714285714285716,1,4,0.0,64.58333333333334,69.33333333333334,117.16666666666666
Bach - 012606bv.csv,638297.0,94.00012846684224,479,114689,0.004176512132811342,0.0,31,573445,137,0.2860125260960334,5.4059238462276244e-05,0.0,0.8353024265622683,0.7267441860465116,0,391.74191466949253,39.0,2.7848837209302326,1,4,10.0,285.33333333333337,296.3333333333333,229.58333333333334
Bach - 012606b_.csv,638297.0,94.00012846684224,479,114689,0.004176512132811342,0.0,31,573445,137,0.2860125260960334,5.4059238462276244e-05,0.0,0.8353024265622683,0.7267441860465116,0,391.74191466949253,39.0,2.7848837209302326,1,4,10.0,285.3333333333333,296.33333333333326,229.58333333333334
Bach - 012705b_.csv,666666.0,90.00009000009,242,53248,0.004544771634615385,0.0,31,266240,69,0.28512396694214875,0.00011643629807692308,0.0,0.9089543269230769,0.7974683544303798,0,314.98768818285157,34.0,3.0632911392405062,1,4,0.0,93.0,83.5,141.1666666666667
Bach - 012805b_.csv,625000.0,96.0,382,69633,0.005485904671635575,0.0,29,487431,118,0.3089005235602094,5.949560040292882e-05,0.0,0.7837006673765108,0.8105263157894737,0,417.30387435653756,38.0,4.021052631578947,1,6,1.0,113.99999999999999,114.6333333333333,137.8
Bach - 012905b_.csv,1000000.0,60.0,1909,141312,0.013509114583333334,0.0,38,1271808,650,0.34049240440020956,2.987872383252818e-05,0.0,1.5010127314814814,0.8284883720930233,0,159.16733597254557,50.0,5.549418604651163,1,15,4.0,218.37500000000003,230.86407203907203,1424.0076090576097
Bach - 013006b_.csv,555555.0,108.000108000108,395,52224,0.007563572303921569,0.0,33,470016,113,0.28607594936708863,7.021037581699346e-05,0.0,0.8403969226579521,0.9024390243902439,1,271.51244181029335,48.0,4.817073170731708,1,10,0.0,74.56666666666666,76.81111111111112,417.71111111111117
Bach - 013306b_.csv,625000.0,96.0,237,69633,0.0034035586575330663,0.0,23,348165,80,0.33755274261603374,6.606063217152787e-05,0.0,0.6807117315066132,0.7341772151898734,0,528.0160681203673,31.0,3.0,1,4,16.0,108.33333333333334,119.25,55.083333333333336
Bach - 013506b_.csv,625000.0,96.0,276,69633,0.003963637930291672,0.0,27,348165,67,0.2427536231884058,7.754943776657619e-05,0.0,0.7927275860583344,0.6831683168316832,0,417.0179001885143,31.0,2.732673267326733,1,4,8.0,140.33333333333334,143.91666666666666,162.08333333333337
Bach - 013606b_.csv,681818.0,88.00002346667293,338,54272,0.006227889150943396,0.0,37,379904,109,0.3224852071005917,9.7393025606469e-05,0.0,0.8896984501347709,0.8192771084337349,0,326.07465741755516,49.0,4.072289156626506,1,6,0.0,219.91666666666669,225.85000000000002,180.9333333333333
Bach - 013701b_.csv,750000.0,80.0,5218,325632,0.016024223663522012,0.0,42,2930688,1595,0.3056726715216558,1.4331105870020965e-05,0.0,1.7804692959468902,0.7680890538033395,1,128.86515845924322,50.0,4.840445269016698,1,14,0.0,545.4333333333335,705.6717893217896,3543.388788988787
Bach - 013702b_.csv,714285.0,84.000084000084,1304,304129,0.004287654251978601,0.0,41,1216516,163,0.125,3.3702803744463695e-05,0.0,1.0719135629946501,0.331945889698231,1,173.70074602840717,45.0,1.3569198751300728,1,3,1644.0,2368.5,2580.0000000000005,131.83333333333334
